"id","SOC","X","Y","soil","BLD","CRF","OCS","OCSlog"
"P2962",0.870069605568445,22.78936455,41.42413948,"Fluvisol",1.54464009885697,24,30.6419323555153,3.42236940931705
"P2964",0.580046403712297,22.79612102,41.41970311,"Fluvisol",1.61394448030988,0,28.0848807478517,3.33523137986008
"P2967",0.388171587859136,22.7975823,41.41413365,"Fluvisol",1.66332588338848,10.7958858472198,17.2785474248314,2.84946569877958
"P2977",0.754060324825986,22.68247853,41.42430295,"Fluvisol",1.57163512918841,1,35.1976985719052,3.56098069898662
"P2984",1.16009280742459,22.63927273,41.45446106,"Fluvisol",1.48104265402844,1,51.0289638336943,3.93239338982749
"P2988",0.464037122969838,22.69158277,41.4584038,"Fluvisol",1.6434393899553,25,17.1588799415287,2.84251582045685
"P2990",0.928074245939675,22.62094935,41.45881774,"Fluvisol",1.53148738054398,0,42.6400198759345,3.75279324599103
"P2991",0.812064965197216,22.61153743,41.45092715,"Fluvisol",1.55802069051477,0,37.9564205345826,3.6364386735786
"P2996",0.990724616437829,22.59114205,41.46554603,"Fluvisol",1.51768568083861,0,45.1082569206605,3.8090653100322
"P3011",1.50812064965197,22.76992639,41.44666278,"Fluvisol",1.41131308569493,5,60.6602666183261,4.10528889754135
"P3014",1.33410672853828,22.77999892,41.40667241,"Fluvisol",1.44533734173556,0,57.8470281785112,4.05780208116217
"P3056",1.09158412160152,22.64915176,41.25157541,"Fluvisol",1.49618035220199,37.5432692307692,30.6014256364422,3.4210465972993
"P3062",1.68544037799725,22.67524255,41.23135251,"Aric Anthrosol",1.37863880699059,19.084178566636,56.4051288045581,4.03256009062059
"P3064",1.49995182180364,22.71861677,41.24381481,"Gleysol",1.41206843882073,15.8591694078947,53.463957829678,3.97900774144739
"P3067",1.66321736159605,22.74375305,41.25860044,"Fluvisol",1.38471499957818,6.03357605177994,64.923714673708,4.1732129602594
"P3073",0.638051044083527,22.49806641,41.24031382,"Fluvisol",1.59959050483076,34,20.2082837559246,3.00609260727146
"P3080",1.17747560830507,22.51558255,41.20430878,"Fluvisol",1.47801409730627,3.16025641025641,50.559803958282,3.92315687242369
"P3086",0.754060324825986,22.50292358,41.17944143,"Aric Anthrosol",1.57163512918841,0,35.5532308807123,3.57103103484012
"P3087",0.717665724632586,22.51203664,41.17664771,"Aric Anthrosol",1.57994007097072,19.266112209047,27.462491810387,3.31282113949993
"P3108",0.464037122969838,22.58533606,41.17678751,"Aric Anthrosol",1.6434393899553,21,18.0740202050769,2.89447555938756
"P3121",1.03865692067865,22.54442092,41.17626296,"Fluvisol",1.50826172438579,0,46.9969943468405,3.85008364959794
"P3125",0.960381977617033,22.54275523,41.18958533,"Fluvisol",1.52483056691449,0.373892345399698,43.7683332559434,3.77891057087857
"P3127",1.35665150087007,22.56115892,41.14485367,"Fluvisol",1.44071145817678,4.87757936507937,55.7762687504116,4.02134848771405
"P3149",0.812064965197216,22.52872619,41.22498097,"Complex of Regosol and Leptosol",1.55802069051477,17,31.5038290437035,3.45010909538711
"P3169",1.79814385150812,22.40829326,41.16903936,"Complex of Regosol and Leptosol",1.35803139768591,7,68.1300090405187,4.22141777748069
"P3178",1.5661252900232,22.08852206,41.23777363,"Complex of Mollic and Umbric Leptosol  and Leptosol",1.40032487537109,32,44.7389177119719,3.80084376515633
"P3180",3.07934912419229,22.0880448,41.20898939,"Cambisol",1.17174535464852,19.903145399477,86.701954368253,4.46247642526546
"P3188",4.50368582056964,22.09886351,41.18923783,"Cambisol",1.00298409624588,1.96679025062972,132.848486203324,4.88920927735975
"P3191",5.91924905835742,22.15128437,41.1691579,"Complex of Mollic and Umbric Leptosol",0.882634517484768,4.66088554652146,149.430720240594,5.00683287566134
"P3199",5.809321919643,22.2535584,41.20618087,"Cambisol",0.891787232689453,14.0061909416748,133.651899273154,4.89523865328197
"P3202",1.73688977139169,22.29625843,41.19055289,"Cambisol",1.3732448582539,25.6084317585302,53.2310714717531,3.97464227607757
"P3205",3.35747958102544,22.30766144,41.15553896,NA,1.13587934094645,11.8163707679604,100.891552297726,4.61404620034342
"P3207",1.12740001219461,22.30982644,41.17331708,"Cambisol",1.48957205019395,23.245418395574,38.6691934087663,3.65504324708169
"P3213",2.43619489559165,21.83702337,41.16567505,"Complex of Mollic and Umbric Leptosol and Regosol",1.25388704985455,28,65.9818057788892,4.18937903400563
"P3214",2.22017048706755,21.85017322,41.17627679,"Complex of Mollic and Umbric Leptosol",1.29365074333432,17.9174199496147,70.7254340158684,4.25880525383714
"P3215",5.39725745854642,21.92739169,41.21845477,"Cambisol",0.925137618171595,15.4176287621727,126.70115878037,4.84183123314454
"P3216",6.59326417610993,21.91998532,41.20226014,"Cambisol",0.855048576649987,10.8768115942029,150.731227336414,5.01549829940465
"P3217",2.37395227103282,21.84491257,41.14808449,"Complex of Mollic and Umbric Leptosol",1.26348466194506,20.0246538096417,71.964670405669,4.27617530977875
"P3218",2.8068177067597,21.84716011,41.13295736,"Complex of Mollic and Umbric Leptosol",1.19767207325961,15,85.7220031439752,4.45110953878748
"P3219",4.85703480481673,21.86543471,41.14593299,"Cambisol",0.985586565369349,22.6914532758474,111.023459167362,4.70974152283248
"P3220",3.10502812163444,21.86472322,41.13439375,"Cambisol",1.17240462898306,20.4942227291582,86.8286412140379,4.46393653514253
"P3226",4.2972885509379,21.88783636,41.14103481,"Cambisol",1.03099626506889,23.2710737048237,101.983986426055,4.62481580513614
"P3227",6.03898623569676,21.90822747,41.13137544,"Complex of Mollic and Umbric Leptosol",0.852501032192478,39.9140419947507,92.8011157717387,4.53045866312223
"P3229",2.7508903362927,21.86659562,41.11737795,"Cambisol",1.22486822907576,33.3446322693476,67.3781420364404,4.21032066319099
"P3230",8.75870069605569,21.86174876,41.10550945,"Complex of Rendzic Leptosol and Leptosol",0.712473994699193,33,125.430964113197,4.83175552047118
"P3232",4.26286278584339,21.93939463,41.13040508,"Cambisol",1.06265769206673,17.3935259095018,112.261304394455,4.72082922885199
"P3235",3.24268265633828,21.85847402,41.09265647,"Cambisol",1.13848637948463,45.1029107565012,60.7998993775874,4.10758813399686
"P3240",2.95186221058611,21.96901858,41.18000279,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.18886052952088,14.1872089661402,90.3441990709908,4.50362680989666
"P3242",4.70627232523168,21.97643985,41.18773847,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.00131249200556,29.0651809240135,100.283020912399,4.60799639761098
"P3246",4.26263108097376,22.01406255,41.20717029,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.03006237493021,18.6585065573251,107.145680594566,4.67418940934378
"P3247",1.19028586094419,22.03259338,41.21557834,"Fluvisol",1.47495793955506,13.8127522611048,45.3936576396619,3.81537239572149
"P3250",1.63322778617664,22.03393957,41.24047393,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol",1.39889453612436,15.7161104826546,57.7693602010524,4.05645853479767
"P3254",4.16944520016492,21.98982645,41.15052339,"Cambisol",1.03796939343433,26.9614782277763,94.8278813227675,4.5520634728003
"P3260",3.65662805645201,22.03701694,41.18607429,"Cambisol",1.12434744903291,17.843864979144,101.331058842616,4.61839296685413
"P3261",4.99023356363102,22.03704519,41.19919431,"Cambisol",0.957335407233526,23.9113727116873,109.050082471588,4.69180724892052
"P3262",3.52788390493632,22.06237755,41.19238075,"Cambisol",1.11149932228729,17.8461806766655,96.6434667796531,4.57102860667691
"P3263",5.93475040330096,22.07743806,41.18899003,"Cambisol",0.872428209966485,27.3220221606648,112.890201593178,4.72641567902062
"P3266",1.5661252900232,21.64820721,41.22379573,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.40032487537109,15,55.9236471399648,4.02398731647054
"P3267",1.04408352668213,21.67174105,41.23211659,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.50584266955788,29,33.488403683787,3.51119922021135
"P3269",0.96283730095668,21.67737611,41.20714855,"Complex of Mollic and Umbric Leptosol and Regosol",1.52643879443771,4.55993150684932,42.0808301651336,3.73959229649373
"P3270",1.21809744779582,21.68914907,41.21888435,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.46894647159058,39,32.7445550482748,3.48873669019091
"P3271",0.696055684454756,21.68797862,41.2062032,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.58548959918823,31,22.8442932968884,3.12870133984156
"P3273",1.45011600928074,21.71299475,41.20618611,"Complex of Regosol and Leptosol",1.42247510668563,8,56.9320083302252,4.04185771952723
"P3277",0.812064965197216,21.69428208,41.17533189,"Complex of Mollic and Umbric Leptosol and Regosol",1.55802069051477,22,29.6060080169744,3.3879773142801
"P3279",3.69819896650719,21.73197729,41.17298229,NA,1.114437655629,25.5809621860312,92.0134588014032,4.52193485766911
"P3280",0.812064965197216,21.745648,41.18357466,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.55802069051477,21,29.9855722223202,3.40071634005753
"P3281",1.53132250580046,21.75957108,41.18983227,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.40689717269944,26.35,47.6017619497078,3.86286977630247
"P3282",0.928074245939675,21.67120951,41.16611231,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.53148738054398,29,30.2744141119135,3.41030293704425
"P3283",0.928074245939675,21.62348689,41.15013519,"Complex of Regosol and Leptosol",1.53148738054398,25,31.9800149069508,3.46511117353925
"P3289",2.65153821825823,21.77074868,41.16303985,NA,1.22172656994535,14.8014691165286,82.7990341986452,4.41641639705562
"P3291",1.48139052706604,21.60417588,41.13209261,"Complex of Mollic and Umbric Leptosol and Regosol",1.42012153850623,16.1598727210182,52.913715888115,3.96866258480561
"P3292",0.696055684454756,21.62561566,41.14221709,"Complex of Regosol and Leptosol",1.58548959918823,26,24.4996768691267,3.19865992844847
"P3293",1.5661252900232,21.62850023,41.1199405,"Complex of Mollic and Umbric Leptosol and Regosol",1.40032487537109,7,61.1870492237263,4.11393555313348
"P3294",0.986078886310905,21.64932322,41.12672302,"Complex of Mollic and Umbric Leptosol and Regosol",1.51855676365183,27,32.793427094407,3.49022810184544
"P3295",1.1453061144472,21.71349214,41.12567708,"Complex of Vertisol, Regosol and Leptosol",1.48423381717591,11.2470741002153,45.2613846323301,3.81245423258609
"P3296",1.21809744779582,21.70646591,41.11570659,"Complex of Vertisol, Regosol and Leptosol",1.46894647159058,27,39.1861068610502,3.66832226716599
"P3297",1.35759691184652,21.59812682,41.11520334,"Complex of Mollic and Umbric Leptosol and Regosol",1.4448155812273,15,50.0176678671789,3.91237630035572
"P3298",0.928074245939675,21.61192646,41.1112406,"Complex of Mollic and Umbric Leptosol and Regosol",1.53148738054398,16,35.8176166957849,3.57843985884625
"P3299",1.04408352668213,21.63523127,41.10541414,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.50584266955788,8,43.3934244916677,3.77030792021907
"P3301",0.464037122969838,21.66736754,41.10335038,"Complex of Mollic and Umbric Leptosol and Regosol",1.6434393899553,16,19.2179455345121,2.95584450576386
"P3302",3.15877040157594,21.60884473,41.09728977,"Complex of Regosol and Vertisol",1.16791874566314,16.6107885371792,92.2915225945976,4.52495229107831
"P3309",1.21809744779582,21.62789937,41.03558214,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.46894647159058,30,37.5757189078564,3.62635806806696
"P3310",2.37819025522042,21.62547364,41.0243206,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.26269003485025,31,62.1603847202673,4.12971789523373
"P3312",0.928074245939675,21.62156058,40.99512824,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.53148738054398,14,36.6704170933036,3.60197035625644
"P3314",1.10208816705336,21.59809354,40.97095568,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.49333970491607,21,39.0052708308413,3.66369678650652
"P3315",1.21071214777062,21.58723569,40.95105533,"Fluvisol",1.47039846024486,0.939900911962521,52.904906599915,3.96849608692436
"P3317",0.716931163450937,21.61991918,40.96073624,"Fluvisol",1.58082760747417,26.1185056593956,25.1199572598036,3.22366264015761
"P3320",1.68213457076566,21.67673178,40.99138649,"Complex of Regosol and Leptosol",1.37885389664111,32,47.316123274529,3.85685111002562
"P3322",0.812064965197216,21.70491849,40.97978069,"Complex of Regosol and Leptosol",1.55802069051477,23,29.2264438116286,3.3750739094442
"P3325",2.66821345707657,21.62314924,40.91764546,"Complex of Mollic and Umbric Leptosol and Regosol",1.21986923001854,22,76.163992992573,4.33288881810788
"P3331",2.65202354146101,21.71910889,40.96684229,"Cambisol",1.23322992217452,26.4888262615159,72.1266963205449,4.27842424372736
"P3332",2.02131210172611,21.72794128,40.94892003,"Cambisol",1.32470530048117,22.1322155010203,62.550635041458,4.13597638940268
"P3334",3.8998790799524,21.74426257,40.97127542,"Cambisol",1.07444360715902,37.7392754251486,78.2654691638479,4.36010649887723
"P3335",4.8405310670651,21.76366514,40.96304364,"Cambisol",0.979046026327897,41.2467010713352,83.5313753910644,4.42522231446566
"P3336",5.07987462873336,21.74802213,40.99170238,"Cambisol",0.958349657691215,15.4569142981303,123.474232614532,4.81603249150178
"P3337",4.63564812367577,21.77610984,40.98183589,"Complex of Mollic and Umbric Leptosol",0.983971188560464,24.4274594884558,103.413710666479,4.63873755160579
"P3338",3.39796220322079,21.77178419,40.98896119,"Complex of Mollic and Umbric Leptosol",1.13009773093001,11.9814512247638,101.398143869585,4.61905478595586
"P3340",2.98156720521033,21.76152465,40.99695417,"Cambisol",1.18103910289364,20.3947387373128,84.0953352995336,4.43195109932328
"P3342",4.92106182924903,21.78793332,40.99377789,"Cambisol",0.968377805266163,22.8318006062578,110.322290534093,4.70340599590632
"P3344",1.5661252900232,21.74899683,41.03894719,"Complex of Regosol and Vertisol",1.40032487537109,14,56.581572400435,4.03568335623373
"P3348",1.51583384289711,21.74243052,41.07271453,"Complex of Mollic and Umbric Leptosol",1.41226750343974,12.7445968237991,56.0379383795546,4.0260289324187
"P3352",1.73052099083657,21.72855369,41.0844109,"Complex of Vertisol, Regosol and Leptosol",1.3672359720767,7.75544241573034,65.476032369933,4.18168415766058
"P3354",1.5661252900232,21.80185338,41.12424044,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol",1.40032487537109,26,48.6864692747929,3.88540115318439
"P3355",1.62412993039443,21.78713412,41.13920949,"Complex of Rendzic Leptosol and Leptosol",1.38950644730992,4,64.9940834750997,4.17429624229275
"P3358",1.21950116227261,21.81165477,41.14938624,"Complex of Vertisol, Regosol and Leptosol",1.46870084123578,4.06750600546984,51.546899982891,3.94249207253233
"P3359",1.04408352668213,21.81340555,41.15705527,"Complex of Vertisol, Regosol and Leptosol",1.50584266955788,27,34.4317389988233,3.53897878431842
"P3361",3.22486160508392,21.81422151,41.16907133,NA,1.14132157920081,27.3068590506521,80.2664026543725,4.38535113557144
"P3362",1.79814385150812,21.82600838,41.17483171,"Complex of Mollic and Umbric Leptosol and Regosol",1.35803139768591,25,54.9435556778377,4.00630639786375
"P3363",3.74675703728628,21.79168151,41.20529384,"Chromic Luvisol on hard limestones",1.14105548962069,12.3496662621359,112.418328889315,4.72222699257566
"P3370",1.43496267008981,21.70568732,41.07300845,"Complex of Mollic and Umbric Leptosol",1.42619154685941,3.97033200919886,58.958325892531,4.07683085352496
"P3373",2.29809115624269,21.34697231,41.25930775,"Mollic Fluvisol",1.49135401000721,0,102.818023836739,4.63296066680387
"P3379",1.76577188953705,21.36474935,41.24999559,"Gleysol",1.31204022557414,0,69.50291244782,4.24136865741675
"P3381",0.93621204456039,21.3649239,41.24062074,"Mollic Fluvisol",1.32735004574914,0,37.2804330053439,3.61846860470015
"P3383",1.43207877643022,21.38430902,41.24443887,"Mollic Fluvisol",1.4387926705914,0,61.813933417119,4.12412879887533
"P3387",2.25087863024874,21.38377746,41.24127085,"Mollic Fluvisol",1.16466129785413,0,78.6453368045287,4.36494833727646
"P3398",0.709104014465285,21.45752835,41.24092037,"Fluvisol",1.30936791349788,0,27.8543413162014,3.32698883631476
"P3402",0.810864996893528,21.40533845,41.2340109,"Fluvisol",1.39822899654002,0,34.0132485280759,3.52675011130788
"P3403",1.20431540341117,21.41660793,41.22407407,"Fluvisol",1.49213133296833,0,53.909902446186,3.98731417989388
"P3404",1.23024289536591,21.41076443,41.22039396,"Fluvisol",1.56591586683102,0.156743370137241,57.7031182946243,4.05531121528816
"P3410",0.809643663232015,21.42340544,41.216521,"Fluvisol",1.50036753119311,0,36.4428919244869,3.59574643050755
"P3418",1.36317837516438,21.44179206,41.20366465,"Planosol",1.69174329576748,0.961971408186559,68.5189018173347,4.22710964614322
"P3425",2.78741035452003,21.43872257,41.19039379,"Fluvisol",1.39120871240062,0.0329399229571347,116.297766089855,4.75615385117036
"P3426",2.40474893252871,21.43818582,41.19392585,"Fluvisol",1.26847450229115,0.0223290866887308,91.4904476157521,4.51623456918961
"P3437",0.930153995556201,21.45668803,41.22646154,"Fluvisol",1.49752673733002,0,41.7879143453928,3.73260716723144
"P3445",1.40563626602809,21.45377385,41.21727884,"Complex of Solonchak and Solonetz",1.50511069806348,2.03467675380661,62.1777534992855,4.12999727498607
"P3448",0.800871644372078,21.46238456,41.20714084,"Complex of Solonchak and Solonetz",1.6047300896766,2.84809489182024,37.4573879785064,3.62320396630148
"P3460",1.03168435186818,21.4998254,41.1944853,"Fluvisol",1.5019575128479,0,46.4863818952809,3.83915940723365
"P3463",0.560531334198691,21.48458458,41.19545996,"Fluvisol",1.90787148904736,0,32.0826525370608,3.46831546465057
"P3475",1.35089866938784,21.44605905,41.18761903,"Mollic Fluvisol",1.39463238260419,0,56.5202108983558,4.03459828920278
"P3477",2.07747139683731,21.43685355,41.183611,"Mollic Fluvisol",1.38980491398156,0,86.6183986794189,4.46151224888527
"P3502",1.41328639395533,21.45324292,41.14722971,"Mollic Fluvisol",1.53464672567021,0,65.0668601075342,4.17541535827062
"P3504",2.54993037165545,21.46206594,41.15674018,"Mollic Fluvisol",1.40053611279507,0.0161958430014855,107.120735202108,4.67395656470989
"P3505",0.695380036918204,21.4643936,41.1624041,"Mollic Fluvisol",1.8000266382119,10.9820280510965,33.4272078170632,3.50937017367313
"P3514",0.789045767281434,21.46752355,41.17693482,"Albic Luvisol",1.75219478476331,0.00456427907331067,41.4749632316281,3.7250899495572
"P3522",1.08302269281943,21.45646601,41.18422834,"Fluvisol",1.70415661216302,11.7065631306627,48.8873771455758,3.88951922707568
"P3529",1.64331109490236,21.51078899,41.18317175,"Mollic Fluvisol",1.35475768844626,0,66.7886502098404,4.20153315906845
"P3546",0.521818406440159,21.48671342,41.13517023,"Fluvisol",1.69999794299459,7.0053027064949,24.7484058763456,3.20876107790381
"P3552",0.52199941268114,21.47556239,41.13320863,"Mollic Fluvisol",1.62856784939858,0,25.5033438269234,3.23880957403512
"P3554",1.38883463091084,21.46498578,41.14503066,"Mollic Fluvisol",1.70057626049935,0,70.8545760925905,4.26062955251376
"P3563",0.517108441910658,21.48355156,41.11009489,"Fluvisol",1.50584141441662,0.035251388238569,23.3522643269285,3.1506939527293
"P3567",1.43246282389447,21.46910233,41.10582309,"Mollic Vertic Gleysol",1.7001900433564,0,73.0637709199071,4.29133263404978
"P3572",1.54348879122796,21.44369142,41.1458981,"Mollic Fluvisol",1.59572521800838,0,73.8895196362718,4.30257099971395
"P3573",1.38486167359262,21.4453682,41.13841728,"Mollic Fluvisol",1.49314782239167,0,62.0340957671551,4.12768416561636
"P3578",2.22612102075056,21.44843344,41.13374968,"Mollic Fluvisol",1.21829193303491,0,81.3619584461954,4.39890782281484
"P3579",2.01410757561917,21.45810284,41.13001048,"Mollic Fluvisol",1.60056743260557,0,96.7114497390061,4.57173180019666
"P3581",1.48975066097818,21.44825441,41.12319622,"Mollic Fluvisol",1.49569723733721,0,66.8464784383904,4.20239862360228
"P3585",2.49252963941843,21.4510806,41.09939323,"Mollic Fluvisol",1.30043801213688,0,97.2414086843267,4.5771966360185
"P3590",1.45010024862796,21.4383578,41.13388752,"Fluvisol",1.49731208209204,0,65.1375786754595,4.17650162807125
"P3592",1.3407868284593,21.4475963,41.10520623,"Mollic Fluvisol",1.60992492702548,0,64.7569841089219,4.17064155744894
"P3600",2.24076988301513,21.41394728,41.1444329,"Fluvisol",1.19029426487414,0,80.0152662196682,4.38221744421444
"P3606",2.55470268702577,21.40476662,41.16059389,"Mollic Fluvisol",1.29973362578029,0,99.6129895859596,4.60129257361664
"P3607",2.87280262165512,21.40562528,41.14718209,"Mollic Fluvisol",1.19129603294831,0,102.670750998638,4.63152727596843
"P3611",1.50233899518816,21.40067343,41.14589366,"Mollic Fluvisol",1.41274538763878,0,63.6726745836586,4.15375550011476
"P3613",2.7032551729898,21.4109617,41.127982,"Mollic Fluvisol",1.29007123914327,0.0833734917585442,104.534525713965,4.64951740644556
"P3620",2.13998108792192,21.41138888,41.09911854,"Fluvisol",1.39503736691237,1.04962633087633,88.6205557460699,4.48436383686508
"P3621",1.53149548147976,21.41572032,41.09694171,"Fluvisol",1.39426167623162,3.10830030861051,62.0680125310433,4.12823076011339
"P3635",3.33970482309946,21.43338763,41.07905509,"Gleysol",1.17956279342723,0,118.181746510728,4.77222366420339
