"id","clay","X","Y","soil"
"P3529",5.65744327635094,21.51078899,41.18317175,"Mollic Fluvisol"
"P3539",4.70924340862192,21.50331628,41.15527058,"Fluvisol"
"P3546",2.00488722787616,21.48671342,41.13517023,"Fluvisol"
"P3548",13.8801497514074,21.4946577,41.12242999,"Mollic Fluvisol"
"P3552",2.23062137116199,21.47556239,41.13320863,"Mollic Fluvisol"
"P3554",34.2170326356677,21.46498578,41.14503066,"Mollic Fluvisol"
"P3563",8.29062266688553,21.48355156,41.11009489,"Fluvisol"
"P3567",19.7906904621928,21.46910233,41.10582309,"Mollic Vertic Gleysol"
"P3572",28.7578452078528,21.44369142,41.1458981,"Mollic Fluvisol"
"P3573",27.7602232697871,21.4453682,41.13841728,"Mollic Fluvisol"
"P3578",21.9184485512031,21.44843344,41.13374968,"Mollic Fluvisol"
"P3579",26.3305876640463,21.45810284,41.13001048,"Mollic Fluvisol"
"P3581",10.8510527303222,21.44825441,41.12319622,"Mollic Fluvisol"
"P3585",27.0074103307084,21.4510806,41.09939323,"Mollic Fluvisol"
"P3590",13.5348262242527,21.4383578,41.13388752,"Fluvisol"
"P3592",19.3796091364875,21.4475963,41.10520623,"Mollic Fluvisol"
"P3600",16.1941147025172,21.41394728,41.1444329,"Fluvisol"
"P3606",18.002393018018,21.40476662,41.16059389,"Mollic Fluvisol"
"P3607",18.1881870829367,21.40562528,41.14718209,"Mollic Fluvisol"
"P3611",28.9299264184925,21.40067343,41.14589366,"Mollic Fluvisol"
"P3612",27.0807289095491,21.40560018,41.12570466,"Mollic Fluvisol"
"P3613",26.4693443804292,21.4109617,41.127982,"Mollic Fluvisol"
"P3620",9.80445648763325,21.41138888,41.09911854,"Fluvisol"
"P3621",9.85677578234717,21.41572032,41.09694171,"Fluvisol"
"P3628",13.9817775857102,21.41899847,41.09952337,"Mollic Fluvisol"
"P3635",32.5912558685446,21.43338763,41.07905509,"Gleysol"
"P3642",29.0976868274457,21.41981824,41.05063037,"Gleysol"
"P3650",21.7788115727875,21.43023162,41.02027078,"Gleysol"
"P3651",27.7356026391135,21.44253563,41.03055341,"Gleysol"
"P3652",29.739613373228,21.45110877,41.03387018,"Gleysol"
"P3656",26.3605563024134,21.45789316,41.02092967,"Gleysol"
"P3661",28.6322736897223,21.44791481,41.02059965,"Gleysol"
"P3663",28.8799356999754,21.44138046,40.99824634,"Gleysol"
"P3665",36.1658008396639,21.4415561,40.98715993,"Gleysol"
"P3672",31.6866543744811,21.47830973,41.09820278,"Chromic Luvisol on saprolite"
"P3678",4.50384472133795,21.45848565,41.07376188,"Chromic Luvisol on saprolite"
"P3681",7.01996931779145,21.47037222,41.06686991,"Chromic Luvisol on saprolite"
"P3687",13.5811808247809,21.47890676,41.05582121,"Fluvisol"
"P3689",7.95198971487995,21.46170252,41.0504972,"Mollic Fluvisol"
"P3694",22.9126889943741,21.44514679,41.00683206,"Gleysol"
"P3703",10.0833198664081,21.46059779,40.9824476,"Fluvisol"
"P3704",6.810329988487,21.47139041,40.97109309,"Fluvisol"
"P3706",10,21.47394524,40.96781361,"Fluvisol"
"P3708",5.98564821480226,21.46043703,40.96445527,"Fluvisol"
"P3712",18.7293940832506,21.45317895,40.97325538,"Mollic Fluvisol"
"P3720",13.7676137697933,21.42298069,40.99830631,"Mollic Fluvisol"
"P3721",11.7753450915828,21.41691295,41.02004055,"Mollic Fluvisol"
"P3725",1.94777259356842,21.40705153,41.03864497,"Fluvisol"
"P3732",14.4236089490711,21.40448419,41.06805657,"Mollic Fluvisol"
"P3734",21.5504518072289,21.41871789,41.06282765,"Mollic Fluvisol"
"P3735",18.4008042059164,21.42447316,41.0623023,"Mollic Fluvisol"
"P3742",12.3225471423219,21.40044975,41.00317769,"Fluvisol"
"P3746",10.510101010101,21.40164249,40.99992257,"Fluvisol"
"P3749",12.7382596460451,21.39843152,40.98189574,"Fluvisol"
"P3750",12.1591012541215,21.41473764,40.98600777,"Fluvisol"
"P3758",9.60339736393007,21.405432,40.95101844,"Planosol"
"P3762",9.39677932776856,21.42103855,40.96767676,"Mollic Fluvisol"
"P3764",12.1052021583827,21.41984729,40.9559289,"Mollic Fluvisol"
"P3767",15,21.44753248,40.95704951,"Mollic Fluvisol"
"P3768",8.1593609751122,21.44220365,40.95421532,"Mollic Fluvisol"
"P3774",13.3684920528145,21.43292574,40.93408711,"Fluvisol"
"P3778",9.16410505562029,21.40772564,40.92031038,"Fluvisol"
"P3779",6.41297281323877,21.40843128,40.926936,"Fluvisol"
"P3783",14.086262323189,21.42186802,40.94680792,"Fluvisol"
"P3787",14.6617719384529,21.40723473,40.93510828,"Fluvisol"
"P3789",11.971225731251,21.44549309,41.05822457,"Fluvisol"
"P3802",6.01764349518456,21.34975871,41.12152917,"Mollic Fluvisol"
"P3805",17.4232860771016,21.38856764,41.12130575,"Fluvisol"
"P3810",9.69525337616439,21.39662482,41.10861687,"Fluvisol"
"P3812",8.7487423058046,21.37080769,41.11632133,"Fluvisol"
"P3815",34.2782448254648,21.29519952,41.12822872,"Fluvisol"
"P3818",7.04918279170919,21.31490414,41.11945943,"Fluvisol"
"P3821",2.06763018141411,21.34875409,41.11396777,"Fluvisol"
"P3824",17,21.36049712,41.10570979,"Fluvisol"
"P3825",16.1619499763871,21.37681625,41.102983,"Fluvisol"
"P3828",15.1539087134561,21.39839987,41.10287437,"Fluvisol"
"P3830",7.85305568331131,21.35575505,41.10063653,"Fluvisol"
"P3839",18.7218492589471,21.38894969,41.08111378,"Mollic Vertic Gleysol"
"P3843",22.2287830529922,21.37012622,41.08190521,"Fluvisol"
"P3844",8.924884436592,21.36397982,41.08311349,"Fluvisol"
"P3849",4.19079572423153,21.38928511,41.06130987,"Fluvisol"
"P3850",8.5240548034057,21.37756486,41.05490101,"Planosol"
"P3852",5.32375300866431,21.37016056,41.06681213,"Mollic Fluvisol"
"P3857",4.73094970643153,21.35664348,41.07340165,"Fluvisol"
"P3859",8.0504379954345,21.34682671,41.07806037,"Fluvisol"
"P3864",6.4510094342143,21.35359284,41.09703205,"Mollic Fluvisol"
"P3869",9.10400576894194,21.3221052,41.10901139,"Fluvisol"
"P3875",13.9834386874015,21.3574908,41.04748155,"Fluvisol"
"P3879",4.10156757702498,21.36731774,41.03918369,"Fluvisol"
"P3883",12.9970960453751,21.39044335,41.03786493,"Fluvisol"
"P3885",7.43500628450877,21.393928,41.04382365,"Fluvisol"
"P3890",10.2728916725476,21.39789774,41.01961246,"Fluvisol"
"P3895",8.88632218513279,21.37954193,41.01180361,"Fluvisol"
"P3911",12.2400129261456,21.37469835,40.95005975,"Fluvisol"
"P3919",10,21.38277757,40.9196034,"Fluvisol"
"P3920",15.0074733096085,21.38191138,40.91556276,"Fluvisol"
"P3929",10.3604093658046,21.39875694,40.92540288,"Fluvisol"
"P3930",11.471092209073,21.39668671,40.92866104,"Fluvisol"
"P3932",8.02895744301994,21.38712384,40.95028887,"Fluvisol"
"P3942",19.7599384098544,21.39311243,40.96867591,"Fluvisol"
"P3949",12.0681980775679,21.40542863,41.16747154,"Fluvisol"
"P3950",30.0949844074844,21.46770082,41.00047496,"Gleysol"
"P3974",5,21.52646816,41.11226616,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3975",10,21.52769683,41.10213861,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3978",11,21.55004067,41.08191628,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3979",7,21.56199993,41.06914307,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3980",7,21.55123235,41.04932929,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3981",6,21.5478339,41.03255948,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3984",8,21.56854694,40.99616736,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3985",7,21.5493004,40.99292866,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3986",5,21.55731481,40.97783307,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3987",6,21.55783733,40.96227808,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3990",22.596484375,21.5711094,40.93358457,"Fluvisol"
"P3991",33.7841094771242,21.53765651,40.92312786,"Chromic Luvisol on saprolite"
"P3992",46.2404580152672,21.54837595,40.9214744,"Chromic Luvisol on saprolite"
"P3993",21,21.57457501,40.90184077,"Complex of Chromic Luvisol on saprolite and Regosol"
"P3994",46,21.57317362,40.89074385,"Complex of Chromic Luvisol on saprolite and Regosol"
"P3996",32.7009353058749,20.80546434,41.08021016,NA
"P4001",34.2552870677351,22.01806122,41.4782327,"Vertisol"
"P4002",32.7450608632359,22.09011982,41.49122317,"Populated Site"
"P4008",30.8733953630645,22.08951112,41.43414,"Complex of Humic Calcaric Regosol and Regosol"
"P4013",17.3295454545455,22.17538207,41.44120067,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4014",33.9281652629648,22.17511865,41.42659794,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4016",9,22.10051615,41.39002058,"Regosol"
"P4025",30.9867256430387,22.12805275,41.33044891,"Regosol"
"P4027",31.4385065365669,22.10388463,41.31554625,"Complex of Regosol and Vertisol"
"P4029",26,22.1015197,41.29070665,"Complex of Regosol and Leptosol"
"P4031",26.0634165786546,22.1291502,41.29090717,"Vertisol"
"P4032",44.2934254338613,22.15095375,41.2985344,"Vertisol"
"P4033",36.5249117317691,22.17249218,41.29041081,"Vertisol"
"P4035",34,22.10287692,41.26637158,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4038",28.1421081677704,22.18547043,41.27131377,"Vertisol"
"P4044",16.2108526248084,22.2553592,41.29905489,"Cambisol"
"P4046",17.8874957182927,22.27643447,41.31376193,"Cambisol"
"P4052",26.6935597302505,22.24711562,41.34955287,"Cambisol"
"P4053",29.4122182680902,22.24590849,41.36082177,"Cambisol"
"P4054",22.9402005676327,22.26974567,41.36109248,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4055",11,22.29519957,41.34704969,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4059",33.6892052194543,22.23444326,41.38087262,"Fluvisol"
"P4060",40.4295538258048,22.24673443,41.39969479,"Vertisol"
"P4061",34.7701704383223,22.2323942,41.39898486,"Fluvisol"
"P4062",36.9923932655625,22.21736792,41.40443054,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4063",34,22.29107168,41.38788702,"Complex of Humic Calcaric Regosol and Regosol"
"P4064",45.3869304314473,22.19784521,41.4074539,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4065",23.3118053118053,22.32193423,41.36379143,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4071",10,22.27059539,41.42500672,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P4072",15,22.25040505,41.43956319,NA
"P4073",28.3481585518102,22.23759412,41.44486133,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P4074",40.0932922863856,22.23012779,41.45506251,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P4077",26.9936024063136,22.23477588,41.47041942,"Complex of Humic Calcaric Regosol and Regosol"
"P4078",36.5541960176451,22.18841948,41.47298779,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P4080",19.9568050325238,22.24568741,41.47693806,"Complex of Humic Calcaric Regosol and Regosol"
"P4083",16.1215885028625,22.25548211,41.48627725,"Complex of Cambisol and Regosol"
"P4085",36.7953899135222,21.83899075,41.72871382,NA
"P4086",8.69773236444789,21.87753606,41.73204561,"Chromic Luvisol on saprolite"
"P4092",18,21.9356237,41.74476043,"Regosol"
"P4098",17.2834632473497,22.01890246,41.72701618,"Fluvisol"
"P4099",26,22.04138403,41.73029924,"Regosol"
"P4102",30.4388941498317,22.04871682,41.70150016,"Complex of Humic Calcaric Regosol and Regosol"
"P4103",32.9993928936605,22.0730349,41.68921901,"Complex of Humic Calcaric Regosol and Regosol"
"P4105",26.2516557911779,22.06938903,41.53194704,"Aric Anthrosol"
"P4108",26.6046130642813,22.00957839,41.53724208,"Aric Anthrosol"
"P4110",28.846941380719,21.98849113,41.56905797,"Regosol"
"P4113",20.8143349039507,22.01993546,41.51299163,"Complex of Humic Calcaric Regosol and Regosol"
"P4115",18.9987467693457,22.06334354,41.51548889,"Aric Anthrosol"
"P4116",11.1106000107916,21.97059326,41.50998793,"Complex of Humic Calcaric Regosol and Regosol"
"P4122",33.7910608111885,21.90199194,41.52843847,NA
"P4126",21.0833333333333,21.86682933,41.53075293,"Complex of Humic Calcaric Regosol, Regosol and Leptosol"
"P4130",25.7131610219846,21.8963406,41.58342804,"Complex of Humic Calcaric Regosol and Regosol"
"P4134",42,21.88628012,41.5984534,"Complex of Humic Calcaric Regosol and Regosol"
"P4135",12.6746712732878,21.88660279,41.61676588,"Complex of Humic Calcaric Regosol and Regosol"
"P4138",23,21.97567035,41.60230373,"Regosol"
"P4139",24.9108672911238,21.94513172,41.62232349,"Fluvisol"
"P4146",23.8185345143108,21.92301748,41.67040628,"Complex of Chernozem and Humic Calcaric Regosol"
"P4148",23,21.96597016,41.67818416,"Complex of Regosol and Leptosol"
"P4154",32.3545035381083,21.85128054,41.66535033,"Regosol"
"P4156",13.9874218774612,21.84825304,41.69176435,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4158",39.069758446559,21.84891002,41.63114229,"Complex of Humic Calcaric Regosol and Regosol"
"P4173",23.5339418968762,22.10991191,41.74500976,"Complex of Humic Calcaric Regosol and Regosol"
"P4177",10.9944661458333,22.2259203,41.74183156,"Regosol"
"P4179",5.03984502125402,22.11181455,41.72706412,"Fluvisol"
"P4182",31.988336030205,22.14065618,41.72948265,"Regosol"
"P4183",18.6560858613917,22.15082584,41.72615776,"Chromic Luvisol on saprolite"
"P4184",22.1713180990167,22.17531469,41.72513551,"Fluvisol"
"P4188",4,22.22132186,41.70725069,"Regosol"
"P4189",17,22.18362722,41.70981517,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4190",19.4409273171041,22.18427291,41.69458247,"Aric Anthrosol"
"P4191",45.0345231347321,22.19717775,41.68304945,"Vertisol"
"P4193",17,22.22973675,41.67339532,"Complex of Mollic and Umbric Leptosol"
"P4194",30.0782907778499,22.13341509,41.69431199,NA
"P4199",20.0578774391525,22.15886984,41.65672662,NA
"P4204",32.8886668797954,22.2381932,41.60577272,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P4205",10.0428181347024,22.16320916,41.64032205,NA
"P4206",10.606715210356,22.18282678,41.63463824,"Complex of Cambisol and Regosol"
"P4207",26.0527404125267,22.12992361,41.61419946,"Complex of Humic Calcaric Regosol and Regosol"
"P4208",31.1216209947503,22.23391282,41.58197533,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4212",27.0280694869227,22.18176297,41.557293,NA
"P4217",37.9075823755143,22.20430134,41.53538556,"Complex of Humic Calcaric Regosol and Regosol"
"P4220",37,22.16058649,41.55228616,"Regosol"
"P4225",29.057361038821,22.09785699,41.62089426,"Complex of Humic Calcaric Regosol and Regosol"
"P4229",20.2261483923441,22.10683265,41.6573566,"Complex of Humic Calcaric Regosol and Regosol"
"P4230",9,22.0901667,41.67083319,"Complex of Humic Calcaric Regosol and Regosol"
"P4233",24.858973032651,22.22682165,41.66218023,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4247",11.8702065502958,22.37925274,41.72615482,"Complex of Cambisol and Regosol"
"P4254",12.2107457515368,22.44814511,41.71376395,"Cambisol"
"P4256",7.75737355764046,22.49127775,41.7300497,"Complex of Mollic and Umbric Leptosol"
"P4263",10,22.49307577,41.6618027,"Regosol"
"P4300",30.0917782026769,22.42108787,41.52325796,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4316",12,22.36164401,41.58763775,"Complex of Regosol and Leptosol"
"P4327",9.56958520909377,22.34657243,41.6322602,"Fluvisol"
"P4361",4,22.70551885,41.69322317,"Complex of Mollic and Umbric Leptosol"
"P4384",5.04753236245955,22.77501657,41.60590353,"Cambisol"
"P4409",5,22.57335896,41.59581197,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4414",16,22.52062972,41.52220072,NA
"P4422",28.9556406741379,22.55759702,41.50891981,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4424",16.9832244117242,22.04558265,41.4950134,"Complex of Humic Calcaric Regosol and Regosol"
"P4425",28.4684474938789,22.04489491,41.47606508,"Complex of Humic Calcaric Regosol and Regosol"
"P4427",14.3165539879061,22.06074063,41.45876633,"Aric Anthrosol"
"P4429",24.363043665443,22.03397356,41.43901983,"Complex of Humic Calcaric Regosol and Regosol"
"P4431",29.8666299230964,22.00368962,41.41900058,"Complex of Humic Calcaric Regosol and Regosol"
"P4433",3,22.00971115,41.40151484,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4434",25.5173229866269,22.03695865,41.40477531,"Complex of Humic Calcaric Regosol and Regosol"
"P4435",4,22.0610378,41.39176913,"Regosol"
"P4439",3,22.03859093,41.37282994,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4441",22.8360474249421,22.00205246,41.36149279,"Aric Anthrosol"
"P4443",12.3348398760331,22.01524335,41.35199421,NA
"P4444",31.5,22.03290184,41.34719962,"Complex of Regosol and Vertisol"
"P4445",31.6575207020146,22.06083001,41.34808016,"Complex of Regosol and Vertisol"
"P4447",12,22.0350138,41.32964835,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4449",7.72454715512221,22.06509439,41.30103581,"Albic Luvisol"
"P4450",6,22.04414733,41.29563573,"Complex of Regosol and Vertisol"
"P4453",35.3877118644068,22.03175824,41.27471211,"Complex of Regosol and Vertisol"
"P4454",18.3654380843335,22.06064605,41.28222076,"Albic Luvisol"
"P4456",9.95833333333333,22.03472606,41.25629749,"Complex of Regosol and Vertisol"
"P4463",4.35746053321887,22.45855581,41.6197915,"Fluvisol"
"P4464",1.92615486365486,22.44962251,41.61310636,"Fluvisol"
"P4465",3.69129213483146,22.43657672,41.61347725,"Populated Site"
"P4469",3,22.46475668,41.63185926,"Populated Site"
"P4470",3,22.47157536,41.63088074,"Fluvisol"
"P4472",4.592210591133,22.4722559,41.6191216,"Fluvisol"
"P4475",8.01666156919342,22.49912033,41.61489355,"Fluvisol"
"P4476",2.99727280183727,22.48751812,41.60603112,"Fluvisol"
"P4477",4.97735611071923,22.5027465,41.59743214,"Fluvisol"
"P4478",4.31940041179025,22.51322454,41.60950433,"Fluvisol"
"P4482",7.64142004302937,22.51525967,41.60111265,"Complex of Solonchak and Solonetz"
"P4483",6.89168821336767,22.51243004,41.5955223,"Fluvisol"
"P4484",4.2308859223301,22.50315726,41.58670277,"Fluvisol"
"P4486",6.26418353434546,22.54961701,41.59313611,"Fluvisol"
"P4487",4.2308859223301,22.54986304,41.5853712,"Fluvisol"
"P4489",6.59007331854286,22.48903805,41.59126258,"Fluvisol"
"P4492",4.99305555555556,22.52717436,41.57477079,"Fluvisol"
"P4494",4.42664310327354,22.56708572,41.58193221,"Fluvisol"
"P4495",3.89696625052899,22.57043654,41.56332886,"Fluvisol"
"P4499",11.7798900775909,22.59731643,41.54778644,"Chromic Luvisol on saprolite"
"P4501",6.7436286407767,22.60189918,41.5392137,"Fluvisol"
"P4504",3.8209788381044,22.62113026,41.5294627,"Chromic Luvisol on saprolite"
"P4506",3.00215955284553,22.46712905,41.60415918,"Fluvisol"
"P4509",13.1227016954267,21.09333141,40.92061516,"Complex of Fluvisol and Mollic Fluvisol"
"P4536",6.36551339285714,22.5735654,41.17796649,"Fluvisol"
"P4541",29.4020949288806,20.83021739,41.11775651,"Fluvisol"
"P4542",13.6162915352635,22.25242535,42.35040679,"Complex of Mollic and Umbric Leptosol"
"P4543",11.0994408456489,22.24534276,42.31133803,"Complex of Mollic and Umbric Leptosol"
"P4544",10.0069082037033,22.24059016,42.3065188,"Complex of Mollic and Umbric Leptosol"
"P4545",7.8990644661281,22.21404934,42.25398962,"Complex of Mollic and Umbric Leptosol"
"P4547",4.9055745914602,22.15878277,42.25181536,"Complex of Mollic and Umbric Leptosol"
"P4548",0.651432070399654,22.48479751,42.14837304,"Complex of Mollic and Umbric Leptosol"
"P4549",18.9227719033233,22.43326663,42.17508425,"Complex of Mollic and Umbric Leptosol"
"P4550",7.33047062843729,22.43505564,42.15784743,"Complex of Mollic and Umbric Leptosol"
"P4552",9.8404708589911,20.46833807,41.55664409,"Chromic Luvisol on saprolite"
"P4566",9.82170078397212,20.49825299,41.54675641,"Fluvisol"
"P4567",11.4855889724311,20.50317613,41.55344118,"Fluvisol"
"P4573",10.7691111498663,20.48270959,41.54188809,"Fluvisol"
"P4575",9.63725322182616,20.48475571,41.53476563,"Chromic Luvisol on saprolite"
"P4578",13.4720796454216,20.49654363,41.52451655,"Chromic Luvisol on saprolite"
"P4581",22.3777846534653,20.51199582,41.520378,"Chromic Luvisol on saprolite"
"P4584",23.7555693069307,20.4888149,41.51236222,"Chromic Luvisol on saprolite"
"P4585",22.1126031353135,20.49528939,41.51167945,"Chromic Luvisol on saprolite"
"P4586",16.1043514412417,20.5011166,41.51258733,"Chromic Luvisol on saprolite"
"P4588",12.364172555277,20.49665593,41.50693098,"Chromic Luvisol on saprolite"
"P4591",16.4995503597122,20.48441843,41.50177113,"Chromic Luvisol on saprolite"
"P4594",36.1022277227723,20.50911133,41.50729097,"Chromic Luvisol on saprolite"
"P4595",19.8110671936759,20.5226358,41.51542508,"Populated Site"
"P4597",23.2044554455446,20.48281819,41.51320886,"Complex of Regosol and Fluvisol"
"P4602",10.0630877742947,20.50064905,41.53289074,"Fluvisol"
"P4604",15.0847229459788,20.50295439,41.54326504,"Fluvisol"
"P4608",10,20.51254787,41.54739419,"Fluvisol"
"P4611",18.9516395187906,20.51080617,41.53515854,"Fluvisol"
"P4614",6.76977124183007,20.65576937,41.23997306,"Fluvisol"
"P4626",2.99651479912507,20.66544932,41.25076267,"Fluvisol"
"P4628",5.77419144794083,20.71569226,41.20741197,"Fluvisol"
"P4644",5,20.74077453,41.23316281,"Fluvisol"
"P4652",7.87860275689223,20.76063918,41.24867659,"Fluvisol"
"P4653",3.2578125,20.68891588,41.25408831,"Fluvisol"
"P4666",40,22.24518068,41.99695681,"Complex of Regosol and Leptosol"
"P4670",7,22.28038944,41.96142795,"Complex of Regosol and Vertisol"
"P4671",21.3935810943077,22.26505751,41.9571951,"Complex of Regosol and Vertisol"
"P4681",6.82562561105395,22.2713645,41.83377277,"Fluvisol"
"P4682",31.7322280192176,22.26273027,41.82509818,"Fluvisol"
"P4687",10.9570684688677,22.27615999,41.81638699,"Fluvisol"
"P4698",21.9807401812689,22.30876817,41.76208616,"Complex of Humic Calcaric Regosol and Regosol"
"P4713",5.53563698206555,22.35601309,41.94256108,"Complex of Regosol and Leptosol"
"P4720",2,22.43605535,41.93294413,"Regosol"
"P4728",4,22.47106874,41.95746803,"Regosol"
"P4732",4.5591359705101,22.47401156,41.9705306,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4736",1.20356555451128,22.51830237,41.97865979,"Cambisol"
"P4742",11.2458546715001,22.55158552,41.96439414,"Complex of Cambisol and Regosol"
"P4760",5.7344253973561,22.54622664,41.87042287,"Complex of Humic Calcaric Regosol and Regosol"
"P4761",6.29721163149682,22.54626586,41.84705753,"Chromic Luvisol on saprolite"
"P4763",12.0334335391615,22.58068241,41.85395402,"Chromic Luvisol on saprolite"
"P4774",4,22.35583557,41.8259096,NA
"P4778",10.8462033391107,22.40908367,41.803056,NA
"P4787",2.06925918117896,22.43523513,41.81664322,"Cambisol"
"P4789",13.0883252497711,22.42492487,41.80382398,"Complex of Mollic and Umbric Leptosol"
"P4812",1,22.60543922,41.96490503,"Complex of Cambisol and Regosol"
"P4813",14.4957316797194,22.60464668,41.9419749,"Complex of Chromic Luvisol on saprolite and Albic Luvisol"
"P4827",13.1084423857739,22.68796192,41.9495855,"Cambisol"
"P4836",12,22.74746267,41.98768933,NA
"P4842",8.52108232667651,22.82167422,41.99039783,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4843",6.80769230769231,22.80555681,41.98335974,"Albic Luvisol"
"P4852",3.99660808230956,22.74813884,41.92107083,"Cambisol"
"P4859",1.69758596030464,22.71552927,41.92604659,"Complex of Mollic and Umbric Leptosol"
"P4862",2,22.66116222,41.9031126,"Complex of Cambisol and Regosol"
"P4864",6.5918714756889,22.65933538,41.91773394,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4865",2,22.64992776,41.92410005,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4866",12.677051069076,22.63520594,41.92924469,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4867",3,22.6030043,41.92118142,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4868",8.20303867403315,22.60240125,41.89707798,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4869",4.23153785328929,22.62635304,41.90919327,"Chromic Luvisol on saprolite"
"P4871",5.21158040127944,22.66452221,41.93640439,"Cambisol"
"P4878",6.6352123949762,22.63182828,41.87949344,"Chromic Luvisol on saprolite"
"P4879",3.01121876103364,22.62406799,41.86801569,"Chromic Luvisol on saprolite"
"P4880",4.85566298342541,22.61467632,41.84854698,"Chromic Luvisol on saprolite"
"P4884",1,22.67371882,41.84118286,"Complex of Mollic and Umbric Leptosol"
"P4888",7.54548823906949,22.69920147,41.87866018,"Cambisol"
"P4897",0.975221580585056,22.69060464,41.82856436,"Cambisol"
"P4901",1,22.7504995,41.84641267,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P4929",1.46984354734619,22.69177652,41.81134991,"Cambisol"
"P4930",1.63719512195122,22.69233568,41.80013196,"Cambisol"
"P4934",17.7662067007954,22.73962342,41.79251951,"Albic Luvisol"
"P4941",0.884618802203661,22.60290384,41.78020188,"Cambisol"
"P4944",2,22.65963438,41.77417394,"Complex of Mollic and Umbric Leptosol"
"P4945",2,22.6817573,41.77752571,"Complex of Mollic and Umbric Leptosol"
"P4946",3.73242838843614,22.6958659,41.76653167,"Cambisol"
"P4969",27.8098705501618,22.75127125,41.82481901,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4973",10.9405172395935,20.60017752,41.33149154,"Aric Anthrosol"
"P4974",12.3285653330294,20.5998056,41.33760461,"Aric Anthrosol"
"P4975",10.6666217653105,20.60226059,41.35434427,"Aric Anthrosol"
"P4977",10.508519033896,20.55632698,41.39218593,"Hortic Anthrosol"
"P4979",18.3940446382429,22.85874561,41.72710482,"Albic Luvisol"
"P4983",20,22.93576086,41.83016752,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4988",2,22.70424091,41.73807259,"Cambisol"
"P4993",2,22.76265871,41.72820521,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P5000",3.50190839694656,22.78316215,41.66814798,"Cambisol"
"P5011",1,22.94758057,41.69454299,"Cambisol"
"P5022",1.08345004668534,22.92836804,41.68838434,"Complex of Mollic and Umbric Leptosol"
"P5030",6.00337249782419,22.91346775,41.61885346,"Cambisol"
"P5033",3.90865384615385,22.87791017,41.61620759,"Complex of Cambisol and Regosol"
"P5035",2.18957431457431,22.89155016,41.61243634,"Complex of Mollic and Umbric Leptosol"
"P5038",2.38840335534269,22.84268811,41.59574444,"Cambisol"
"P5046",3.06351132686084,22.94943525,41.5732563,"Cambisol"
"P5065",5.63467762011451,21.55129466,41.95353148,"Fluvisol"
"P5073",18.2692781067973,21.62722999,41.91822437,"Complex of Solonchak and Solonetz"
"P5076",17.1104004073867,21.52636012,42.01190379,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
