"id","pH","X","Y","soil"
"P2051",6.93463723776224,21.12029704,41.26816945,"Complex of Cambisol, Leptosol and Regosol"
"P2053",6.85100044559796,21.33118431,41.46445001,"Mollic Fluvisol"
"P2055",5.91885909994546,21.31044198,41.43761061,"Mollic Fluvisol"
"P2057",6.71557646312471,21.32914126,41.44393402,"Mollic Fluvisol"
"P2059",6.89831007269938,21.33676233,41.44351575,"Mollic Fluvisol"
"P2063",6.68981142285664,21.31520349,41.44728681,"Mollic Fluvisol"
"P2065",7.46162595963315,21.3339408,41.45805767,"Mollic Vertic Gleysol"
"P2066",8.20066132932127,21.34201006,41.46061833,"Mollic Vertic Gleysol"
"P2068",7.79440287266156,21.35526281,41.44991653,"Mollic Vertic Gleysol"
"P2071",7.55135145765609,21.35597704,41.44482663,"Mollic Vertic Gleysol"
"P2074",6.70175181790885,21.34874397,41.41488982,"Mollic Vertic Gleysol"
"P2075",5.98521735720197,21.35063637,41.40866173,"Mollic Vertic Gleysol"
"P2079",5.80071012119554,21.32305886,41.4071306,"Fluvisol"
"P2081",5.82271040996457,21.32186238,41.42643129,"Mollic Fluvisol"
"P2085",6.3045597502199,21.32076501,41.41981581,"Mollic Fluvisol"
"P2087",5.81955039938192,21.33800282,41.4127337,"Mollic Fluvisol"
"P2088",5.99162099012586,21.34061297,41.42008294,"Mollic Fluvisol"
"P2090",6.30292038588595,21.32859782,41.40024422,"Fluvisol"
"P2091",6.01565332514656,21.36244272,41.4475529,"Planosol"
"P2093",5.90436328403322,21.36432709,41.43995592,"Complex of Solonchak and Solonetz"
"P2094",6.75698934525104,21.36843871,41.44543574,"Complex of Solonchak and Solonetz"
"P2095",6.77707478640967,21.37575595,41.44837464,"Mollic Vertic Gleysol"
"P2098",6.78172890175736,21.36891483,41.43441236,"Mollic Vertic Gleysol"
"P2100",6.12805952006264,21.34978726,41.42652087,"Mollic Vertic Gleysol"
"P2101",6.41451601995433,21.35420173,41.42646234,"Mollic Vertic Gleysol"
"P2103",6.40256571450393,21.38256153,41.43541235,"Mollic Fluvisol"
"P2106",6.40855002411706,21.39817522,41.43121717,"Mollic Fluvisol"
"P2114",6.2112499854271,21.40457568,41.45227501,"Planosol"
"P2115",6.17185279782546,21.40908815,41.44849506,"Complex of Solonchak and Solonetz"
"P2118",7.40045451604191,21.3934691,41.42265179,"Complex of Solonchak and Solonetz"
"P2119",8.14430067863476,21.40319366,41.42430202,"Complex of Solonchak and Solonetz"
"P2120",7.14561512064782,21.41019161,41.43176927,"Complex of Solonchak and Solonetz"
"P2123",6.55191674182674,21.35523966,41.41713916,"Mollic Fluvisol"
"P2124",6.16438533260205,21.36138981,41.41739916,"Mollic Fluvisol"
"P2127",5.80449525392934,21.38199554,41.42051129,"Fluvisol"
"P2130",6.29817277064102,21.35860662,41.40508926,"Fluvisol"
"P2135",5.90088779932591,21.37151054,41.4027791,"Mollic Fluvisol"
"P2137",6.12652336952276,21.37779944,41.39417701,"Mollic Fluvisol"
"P2139",6.28043144127291,21.37344333,41.38315127,"Mollic Fluvisol"
"P2140",6.41447160262113,21.33933194,41.39920452,"Complex of Solonchak and Solonetz"
"P2144",6.71019534254482,21.36948625,41.39801305,"Complex of Solonchak and Solonetz"
"P2145",6.22403577444496,21.33455905,41.38264955,"Complex of Solonchak and Solonetz"
"P2146",6.97539800391788,21.33837341,41.37348944,"Complex of Solonchak and Solonetz"
"P2147",6.59326083595993,21.34145491,41.39353419,"Mollic Vertic Gleysol"
"P2148",7.29940333164959,21.3419798,41.38644581,"Mollic Vertic Gleysol"
"P2156",6.29006437946459,21.35577918,41.37349998,"Mollic Vertic Gleysol"
"P2158",7.19378431845668,21.35770507,41.37153995,"Mollic Vertic Gleysol"
"P2161",6.49639552903571,21.36601621,41.34861434,"Fluvisol"
"P2164",6.09115976645306,21.37184459,41.35645695,"Mollic Vertic Gleysol"
"P2165",6.43759307292154,21.37518369,41.34894502,"Mollic Vertic Gleysol"
"P2174",6.10486596318929,21.36661561,41.33830179,"Mollic Fluvisol"
"P2187",5.89378352307665,21.43489673,41.40981488,"Planosol"
"P2188",5.93908921974447,21.43980873,41.40744595,"Mollic Fluvisol"
"P2189",6.23365463187819,21.44000791,41.40328496,"Mollic Fluvisol"
"P2194",6.46217981372494,21.44609469,41.39267183,"Mollic Fluvisol"
"P2195",6.10787326512797,21.45476608,41.39808582,"Mollic Fluvisol"
"P2197",5.80166742073153,21.45307537,41.3888265,"Mollic Fluvisol"
"P2201",6.4625974400568,21.43372249,41.38972052,"Mollic Vertic Gleysol"
"P2206",6.06861934823951,21.41874215,41.39008217,"Planosol"
"P2211",7.17173746172829,21.44293438,41.38688492,"Mollic Fluvisol"
"P2213",6.7897131877206,21.43547786,41.37502696,"Mollic Vertic Gleysol"
"P2217",6.27637711274983,21.39535409,41.38232167,"Mollic Fluvisol"
"P2226",7.11705713585259,21.37830776,41.38078511,"Complex of Solonchak and Solonetz"
"P2234",7.59387989076106,21.40622068,41.39552997,"Complex of Solonchak and Solonetz"
"P2235",7.55022662557775,21.402854,41.38288097,"Complex of Solonchak and Solonetz"
"P2237",6.80240880654719,21.38666106,41.40637615,"Complex of Solonchak and Solonetz"
"P2239",7.45641381244579,21.40935702,41.36935071,"Mollic Vertic Gleysol"
"P2240",7.26058514466507,21.40264814,41.36307096,"Mollic Vertic Gleysol"
"P2241",7.11415315727216,21.3979207,41.35224549,"Mollic Vertic Gleysol"
"P2248",6.30275141569095,21.42022244,41.37113054,"Mollic Vertic Gleysol"
"P2250",6.97988998759213,21.42569925,41.37141657,"Mollic Vertic Gleysol"
"P2251",6.51512081923655,21.42170007,41.36300272,"Mollic Vertic Gleysol"
"P2253",7.92226072719036,21.4361157,41.36671304,"Mollic Vertic Gleysol"
"P2258",6.07580303335884,21.41211877,41.35994875,"Mollic Fluvisol"
"P2259",7.3084489021932,21.41647619,41.36290468,"Mollic Vertic Gleysol"
"P2261",6.91653423981299,21.41979146,41.35429296,"Complex of Solonchak and Solonetz"
"P2263",6.53597851155419,21.43679702,41.35956057,"Complex of Solonchak and Solonetz"
"P2268",6.76861209588466,21.46555275,41.36786741,"Complex of Solonchak and Solonetz"
"P2269",6.32425712921524,21.47175491,41.36929194,"Complex of Solonchak and Solonetz"
"P2273",6.01674713583567,21.45909309,41.38588508,"Complex of Solonchak and Solonetz"
"P2276",6.21050571155227,21.45958695,41.36262353,"Fluvisol"
"P2285",6.85968071858128,21.40909639,41.34109424,"Mollic Vertic Gleysol"
"P2287",6.80631934017894,21.39454221,41.33501269,"Mollic Vertic Gleysol"
"P2292",7.09241610753176,21.39576708,41.32814671,"Mollic Vertic Gleysol"
"P2294",5.6079253222978,21.42346568,41.33481986,"Mollic Vertic Gleysol"
"P2298",6.40036959091602,21.44958808,41.34603097,"Mollic Fluvisol"
"P2300",6.66656160121869,21.44984553,41.34003269,"Mollic Fluvisol"
"P2301",6.65949255212745,21.45605341,41.33927886,"Mollic Fluvisol"
"P2309",6.13162655388211,21.46681096,41.32647574,"Fluvisol"
"P2318",6.21650911219136,21.34055027,41.31637374,"Fluvisol"
"P2321",6.15088527812916,21.33869252,41.31051697,"Fluvisol"
"P2322",5.9121483577727,21.3472959,41.30910457,"Fluvisol"
"P2328",6.87770590045895,21.36218881,41.30485334,"Fluvisol"
"P2330",7.09749289489992,21.37583771,41.32344089,"Mollic Fluvisol"
"P2332",5.93667957245692,21.37135262,41.30772375,"Mollic Fluvisol"
"P2334",6.3979953498258,21.37985378,41.30534571,"Mollic Fluvisol"
"P2335",6.70256679706679,21.37884146,41.32026129,"Complex of Solonchak and Solonetz"
"P2336",8.00054034582132,21.38808773,41.3204376,"Complex of Solonchak and Solonetz"
"P2339",7.72638066992477,21.40448201,41.32141673,"Complex of Solonchak and Solonetz"
"P2345",7.64278019625734,21.39716915,41.30722334,"Complex of Solonchak and Solonetz"
"P2347",6.49740194902154,21.39848658,41.2980337,"Complex of Solonchak and Solonetz"
"P2352",7.36323869945628,21.41498745,41.30350446,"Complex of Solonchak and Solonetz"
"P2353",6.12774947765692,21.40759286,41.30690775,"Complex of Solonchak and Solonetz"
"P2359",7.08745137805594,21.42820997,41.30945335,"Complex of Solonchak and Solonetz"
"P2362",6.5839305090672,21.43180093,41.3269726,"Complex of Solonchak and Solonetz"
"P2364",6.19516403105853,21.43919201,41.33001532,"Complex of Solonchak and Solonetz"
"P2366",5.88493028649867,21.43288455,41.32103427,"Albic Luvisol"
"P2369",8.08925195852707,21.42608233,41.32017716,"Complex of Solonchak and Solonetz"
"P2370",6.90212895402599,21.44383242,41.32549505,"Mollic Fluvisol"
"P2375",6.32049418307973,21.45423654,41.30992991,"Mollic Fluvisol"
"P2376",6.5,21.43852211,41.31206199,"Mollic Fluvisol"
"P2377",6.35834913667115,21.42796987,41.31474017,"Mollic Fluvisol"
"P2380",6.19543491656067,21.43182991,41.30602694,"Mollic Fluvisol"
"P2385",6.3268881469414,21.44994706,41.30616467,"Fluvisol"
"P2386",5.50141430221762,21.44476495,41.30100694,"Fluvisol"
"P2387",7.31197615672713,21.43773368,41.29596408,"Fluvisol"
"P2388",6.26640168552521,21.4329174,41.29530692,"Fluvisol"
"P2392",6.22824026127573,21.45156314,41.29114702,"Fluvisol"
"P2397",6.30386086520179,21.45441459,41.28740773,"Fluvisol"
"P2402",6.53496826127711,21.42795928,41.27110196,"Mollic Fluvisol"
"P2411",6.8465366090123,21.39679291,41.29046634,"Mollic Fluvisol"
"P2412",7.59885437420757,21.40721766,41.28882705,"Fluvisol"
"P2413",6.30372154162013,21.4117848,41.28415521,"Mollic Fluvisol"
"P2414",7.69235384079616,21.405988,41.27920502,"Mollic Fluvisol"
"P2422",6.30087909238335,21.38302333,41.2837322,"Mollic Fluvisol"
"P2424",6.88611592284856,21.37725496,41.28333702,"Mollic Fluvisol"
"P2425",6.88776898622772,21.37687084,41.28712038,"Mollic Fluvisol"
"P2429",6.40058816169539,21.37634754,41.2916246,"Gleysol"
"P2441",8.00903195972939,21.33308097,41.29910601,"Complex of Solonchak and Solonetz"
"P2442",6.50115792374291,21.33388853,41.29589789,"Fluvisol"
"P2447",5.70586667806071,21.32448566,41.28266938,"Complex Chromic Luvisol on saprolite and Fluvisol"
"P2448",6.10069593434526,21.32281172,41.27728908,"Fluvisol"
"P2452",6.28133503485668,21.33868539,41.28143982,"Fluvisol"
"P2454",5.97829687865938,21.34564629,41.28846106,"Fluvisol"
"P2460",7.12793883682074,21.36141817,41.2863955,"Fluvisol"
"P2465",7.09874491268132,21.39544501,41.28276269,"Fluvisol"
"P2469",7.10655859690972,21.37032667,41.28258508,"Fluvisol"
"P2470",6.6785875551832,21.36844079,41.27839479,"Fluvisol"
"P2472",6.87853208506489,21.37568403,41.27169864,"Fluvisol"
"P2475",6.00027661194162,21.39824267,41.26970475,"Fluvisol"
"P2489",6.112301488237,21.35080222,41.27700007,"Fluvisol"
"P2492",6.54020689461086,21.34556192,41.27246837,"Fluvisol"
"P2496",6.59955987884449,21.34695462,41.26272972,"Fluvisol"
"P2497",6.4506801190071,21.35540293,41.26472109,"Fluvisol"
"P2501",6.16904508596435,21.36982584,41.26788146,"Fluvisol"
"P2504",6.09903793034176,21.38530442,41.26358932,"Fluvisol"
"P2506",6.10693057979796,21.36256838,41.25693638,"Fluvisol"
"P2511",6.30211132817257,21.37583804,41.25068033,"Fluvisol"
"P2512",7.10815428533035,21.36695937,41.24619743,"Mollic Fluvisol"
"P2515",6.24843905713115,21.38756734,41.25069548,"Gleysol"
"P2519",6.34390456638531,21.39985089,41.26333261,"Gleysol"
"P2522",6.39668682620542,21.4100853,41.25485887,"Mollic Vertic Gleysol"
"P2523",3.88026982830314,21.23382469,41.47499054,"Complex of Cambisol, Leptosol and Regosol"
"P2527",5.51426682424513,21.23114819,41.26038197,"Complex of Cambisol, Leptosol and Regosol"
"P2528",6.19666401221076,21.14376987,41.3534019,"Complex of Cambisol, Leptosol and Regosol"
"P2619",7.8,21.99338582,41.29613003,NA
"P2624",8.1,21.86939757,41.45759826,"Complex of Humic Calcaric Regosol, Regosol and Leptosol"
"P2628",8.1,21.88902028,41.47894231,"Complex of Humic Calcaric Regosol, Regosol and Leptosol"
"P2631",8.2005545101319,21.91829704,41.47732559,"Fluvisol"
"P2632",8.30517273486523,21.9378941,41.48539765,"Fluvisol"
"P2634",8.0872535756935,21.9618163,41.47868077,"Aric Anthrosol"
"P2635",7.99048363724994,21.94084431,41.46334831,"Aric Anthrosol"
"P2637",8.32635819705469,21.98140056,41.41008014,"Vertisol"
"P2638",8.20112904502215,21.97005375,41.4208109,"Aric Anthrosol"
"P2639",8.33586311347113,21.96006403,41.44431581,"Aric Anthrosol"
"P2640",8.06225027590991,21.97615302,41.45821861,"Complex of Humic Calcaric Regosol and Regosol"
"P2643",8.32603312402977,21.98657043,41.42764906,"Complex of Humic Calcaric Regosol and Regosol"
"P2645",8.1806154077693,21.91435468,41.42255473,NA
"P2646",7,21.94546992,41.42246531,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P2650",7.4,21.92391974,41.39007937,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P2654",7.56871022176669,21.91247551,41.37204414,"Chromic Luvisol on saprolite"
"P2655",7.6,21.85594523,41.38028565,"Complex of Humic Calcaric Regosol and Regosol"
"P2666",8.17248134784138,21.84526902,41.42736029,"Complex of Humic Calcaric Regosol and Regosol"
"P2669",8.17573222171069,21.84290949,41.44288368,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P2699",5.67068746708601,22.40096375,41.47347659,"Cambisol"
"P2700",5.326395173454,22.42829733,41.47513936,"Cambisol"
"P2704",6.14830824799306,22.50745609,41.46357589,"Cambisol"
"P2705",6.79245300983744,22.52441539,41.45936341,"Cambisol"
"P2706",7.84328478964401,22.53091136,41.43732443,"Chromic Luvisol on hard limestones"
"P2707",7.7,22.55700018,41.43497526,"Complex of Regosol and Leptosol"
"P2711",7.41246290570497,22.54112777,41.41294811,"Vertisol"
"P2712",7.71312965039424,22.51326366,41.41988228,"Complex of Humic Calcaric Regosol, Regosol and Leptosol"
"P2714",5.84526902762047,22.46888629,41.46778477,"Cambisol"
"P2721",6.38678421222905,22.49270842,41.44217569,"Cambisol"
"P2724",6.31412613681297,22.42752183,41.42449903,"Cambisol"
"P2725",5.77259615384615,22.41731977,41.432324,"Cambisol"
"P2728",6.19011796936151,22.37134935,41.43566363,"Complex of Cambisol and Regosol"
"P2729",6.5,22.37171608,41.41898293,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P2730",6.52982026143791,22.38668424,41.41463438,"Complex of Cambisol and Regosol"
"P2732",6.5,22.41519739,41.39354075,"Complex of Cambisol and Regosol"
"P2735",6.79497588424437,22.34937469,41.38277875,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P2738",6.9,22.45009638,41.37499806,"Complex of Regosol and Leptosol"
"P2741",6.5,22.37560201,41.36104627,"Cambisol"
"P2743",7.79374022048347,22.42408345,41.35853848,"Fluvisol"
"P2747",6,22.4505025,41.35937906,"Complex of Regosol and Leptosol"
"P2753",6.5,22.36907785,41.3000726,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P2756",6.62841722938408,22.41504308,41.30807108,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P2760",5.45540506897053,22.33592889,41.28067878,"Cambisol"
"P2771",7.42217589198436,22.46564577,41.29546162,"Fluvisol"
"P2773",7.73798076923077,22.51759849,41.26158819,"Aric Anthrosol"
"P2774",7.80160203172769,22.51375164,41.29291198,"Fluvisol"
"P2777",6.4,22.54282606,41.2722385,"Complex of Regosol and Leptosol"
"P2778",6.1,22.56551191,41.27409329,"Complex of Regosol and Leptosol"
"P2780",6.37993668544176,22.56009264,41.29662437,"Fluvisol"
"P2782",7,22.55788585,41.32880958,"Complex of Cambisol and Regosol"
"P2785",6.7,22.52949504,41.34788387,"Complex of Regosol and Leptosol"
"P2786",7.04216954022989,22.5116057,41.34266352,"Fluvisol"
"P2793",5.8,22.66809663,41.50220143,"Fluvisol"
"P2796",5.9,22.67712542,41.51000282,"Fluvisol"
"P2800",5.8,22.66190204,41.49227841,"Fluvisol"
"P2802",6.9,22.63903809,41.48696091,"Fluvisol"
"P2820",8,22.64184786,41.47019087,"Fluvisol"
"P2829",7.1,22.67826131,41.46817052,"Fluvisol"
"P2842",8.7,22.72500116,41.46381419,"Fluvisol"
"P2843",8.30368662026337,22.7290647,41.46267265,"Fluvisol"
"P2844",8.4,22.73364759,41.46081181,"Fluvisol"
"P2864",6.6563641791447,22.79105509,41.43472019,"Fluvisol"
"P2871",6.2,22.82228811,41.42375762,"Fluvisol"
"P2875",6.8504379749057,22.8440223,41.41267816,"Fluvisol"
"P2882",6.5,22.87327882,41.39769955,"Fluvisol"
"P2912",7,22.71472634,41.40274758,"Fluvisol"
"P2913",7.3351416518374,22.70773328,41.40514772,"Fluvisol"
"P2914",7.3,22.70453418,41.40675292,"Fluvisol"
"P2922",7,22.67536538,41.4184459,"Fluvisol"
"P2925",6.7,22.70204114,41.42807608,"Fluvisol"
"P2927",7.92563713592233,22.6488005,41.43794599,"Populated Site"
"P2929",7.9,22.67077059,41.43052453,"Fluvisol"
"P2931",7.8,22.69525656,41.43355186,"Fluvisol"
"P2947",8.7,22.74601871,41.45390748,"Fluvisol"
"P2957",7.7,22.75976367,41.41999498,"Fluvisol"
"P2962",7.9,22.78936455,41.42413948,"Fluvisol"
"P2964",8.20128398791541,22.79612102,41.41970311,"Fluvisol"
"P2967",6.47247798753994,22.7975823,41.41413365,"Fluvisol"
"P2977",8.2,22.68247853,41.42430295,"Fluvisol"
"P2979",8.12685258455036,22.6708114,41.4339816,"Fluvisol"
"P2981",7.5,22.65571713,41.45020057,"Fluvisol"
"P2984",8.2,22.63927273,41.45446106,"Fluvisol"
"P2987",8.3,22.67154364,41.45738217,"Fluvisol"
"P2988",6.8,22.69158277,41.4584038,"Fluvisol"
"P2990",7.16676003734827,22.62094935,41.45881774,"Fluvisol"
"P2991",7.29126862439996,22.61153743,41.45092715,"Fluvisol"
"P2995",7,22.59538917,41.46300199,"Fluvisol"
"P2996",6.92231764571876,22.59114205,41.46554603,"Fluvisol"
"P3000",5.8,22.68284082,41.49063225,"Fluvisol"
"P3011",6.70748299668858,22.76992639,41.44666278,"Fluvisol"
"P3014",7.1,22.77999892,41.40667241,"Fluvisol"
"P3056",6.58173076923077,22.64915176,41.25157541,"Fluvisol"
"P3060",6.56352539217925,22.66658779,41.23670981,"Fluvisol"
"P3062",6.06337438757486,22.67524255,41.23135251,"Aric Anthrosol"
"P3064",7.59045367324561,22.71861677,41.24381481,"Gleysol"
"P3067",7.7213430420712,22.74375305,41.25860044,"Fluvisol"
"P3069",6.29679293110601,22.75552068,41.25243355,"Gleysol"
"P3070",5.76331962862161,22.7513136,41.25797239,"Fluvisol"
"P3073",7.2,22.49806641,41.24031382,"Fluvisol"
"P3076",7.2,22.50150798,41.20251214,"Aric Anthrosol"
"P3078",7.30378060412484,22.48820176,41.21617402,"Fluvisol"
"P3080",7.99198717948718,22.51558255,41.20430878,"Fluvisol"
"P3086",7.1964450873342,22.50292358,41.17944143,"Aric Anthrosol"
"P3087",8.1266112209047,22.51203664,41.17664771,"Aric Anthrosol"
"P3094",7.1072395975801,22.47215257,41.13324786,"Fluvisol"
"P3108",6.6,22.58533606,41.17678751,"Aric Anthrosol"
"P3116",7.92687853434589,22.55555574,41.16582962,"Complex of Solonchak and Solonetz"
"P3121",7.4596484375,22.54442092,41.17626296,"Fluvisol"
"P3125",7.64025735294118,22.54275523,41.18958533,"Fluvisol"
"P3127",6.72591145833333,22.56115892,41.14485367,"Fluvisol"
"P3148",6.3,22.51102177,41.23564215,"Complex of Regosol and Leptosol"
"P3149",6,22.52872619,41.22498097,"Complex of Regosol and Leptosol"
"P3169",6.4,22.40829326,41.16903936,"Complex of Regosol and Leptosol"
"P3178",5.9,22.08852206,41.23777363,"Complex of Mollic and Umbric Leptosol  and Leptosol"
"P3179",5.2611204238921,22.09954774,41.21729974,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P3180",5.15286514998547,22.0880448,41.20898939,"Cambisol"
"P3188",5.8888370590352,22.09886351,41.18923783,"Cambisol"
"P3189",7.2,22.1195075,41.18559009,"Rendzic Leptosols"
"P3191",5.62454537720006,22.15128437,41.1691579,"Complex of Mollic and Umbric Leptosol"
"P3199",5.30459742785738,22.2535584,41.20618087,"Cambisol"
"P3200",5.62287402024271,22.26844627,41.20161445,"Cambisol"
"P3202",6,22.29625843,41.19055289,"Cambisol"
"P3205",7.26679397192403,22.30766144,41.15553896,NA
"P3207",5.63363589211618,22.30982644,41.17331708,"Cambisol"
"P3210",6.45320690524194,21.85776439,41.2373827,"Cambisol"
"P3211",6.4,21.84580937,41.23262645,"Complex of Regosol and Leptosol"
"P3213",5.6,21.83702337,41.16567505,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3214",5.9904980474214,21.85017322,41.17627679,"Complex of Mollic and Umbric Leptosol"
"P3215",6.75823712378272,21.92739169,41.21845477,"Cambisol"
"P3216",6.74408212560386,21.91998532,41.20226014,"Cambisol"
"P3217",5.50021729335204,21.84491257,41.14808449,"Complex of Mollic and Umbric Leptosol"
"P3218",5.7851121007371,21.84716011,41.13295736,"Complex of Mollic and Umbric Leptosol"
"P3219",5.81468237384999,21.86543471,41.14593299,"Cambisol"
"P3220",5.92965074207596,21.86472322,41.13439375,"Cambisol"
"P3221",6.04061032127045,21.8986875,41.19592668,"Cambisol"
"P3222",5.10620383067614,21.889477,41.174287,"Cambisol"
"P3225",5.39423094011018,21.87921144,41.15704003,"Complex of Mollic and Umbric Leptosol"
"P3226",5.30863338167603,21.88783636,41.14103481,"Cambisol"
"P3227",5.36572342519685,21.90822747,41.13137544,"Complex of Mollic and Umbric Leptosol"
"P3229",6.18361554448836,21.86659562,41.11737795,"Cambisol"
"P3230",7,21.86174876,41.10550945,"Complex of Rendzic Leptosol and Leptosol"
"P3232",5.8738539344893,21.93939463,41.13040508,"Cambisol"
"P3235",5.57701461279979,21.85847402,41.09265647,"Cambisol"
"P3238",5.85391929499072,21.94271847,41.16706469,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P3240",4.98489340805117,21.96901858,41.18000279,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P3242",7,21.97643985,41.18773847,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P3243",7.57088114310457,21.95026941,41.1865616,"Complex of Vertisol and Humic Calcaric Regosol"
"P3244",5.55591416690029,21.93727227,41.19212516,"Cambisol"
"P3246",5.58292532786625,22.01406255,41.20717029,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P3247",5.62241095579223,22.03259338,41.21557834,"Fluvisol"
"P3250",5.58559263448969,22.03393957,41.24047393,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P3253",5.57055160142349,22.07280999,41.234067,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P3254",5.39949474683202,21.98982645,41.15052339,"Cambisol"
"P3260",5.38341807699681,22.03701694,41.18607429,"Cambisol"
"P3261",5.80986911527916,22.03704519,41.19919431,"Cambisol"
"P3262",5.9,22.06237755,41.19238075,"Cambisol"
"P3263",5.9,22.07743806,41.18899003,"Cambisol"
"P3265",6.3,21.63586855,41.2280969,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3266",6.6,21.64820721,41.22379573,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3267",6.4,21.67174105,41.23211659,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3269",6.6,21.67737611,41.20714855,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3270",6.6,21.68914907,41.21888435,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3271",6.6,21.68797862,41.2062032,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3273",7,21.71299475,41.20618611,"Complex of Regosol and Leptosol"
"P3276",6.6,21.67403676,41.18268326,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3277",6.9,21.69428208,41.17533189,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3279",7.73987036987677,21.73197729,41.17298229,NA
"P3280",6.6,21.745648,41.18357466,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3281",6.8,21.75957108,41.18983227,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3282",6.4,21.67120951,41.16611231,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3283",5.6,21.62348689,41.15013519,"Complex of Regosol and Leptosol"
"P3284",6.1,21.6533669,41.14897001,"Complex of Regosol and Leptosol"
"P3288",8,21.7455826,41.15152583,"Complex of Rendzic Leptosol and Leptosol"
"P3289",7.38386057614313,21.77074868,41.16303985,NA
"P3290",7.7,21.76782788,41.15271245,"Complex of Rendzic Leptosol and Leptosol"
"P3291",6.07398090815274,21.60417588,41.13209261,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3292",5.4,21.62561566,41.14221709,"Complex of Regosol and Leptosol"
"P3293",5.9,21.62850023,41.1199405,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3294",6,21.64932322,41.12672302,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3295",7.64106835480953,21.71349214,41.12567708,"Complex of Vertisol, Regosol and Leptosol"
"P3296",6.2,21.70646591,41.11570659,"Complex of Vertisol, Regosol and Leptosol"
"P3297",5.6358918128655,21.59812682,41.11520334,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3298",5.5,21.61192646,41.1112406,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3299",5.9,21.63523127,41.10541414,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3301",6,21.66736754,41.10335038,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3302",5.96787787975276,21.60884473,41.09728977,"Complex of Regosol and Vertisol"
"P3305",6.97539983164983,21.6831503,41.09036236,"Complex of Regosol and Vertisol"
"P3306",6.3,21.70113628,41.09042541,"Complex of Regosol and Leptosol"
"P3308",5.4,21.63765835,41.04120194,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3309",5.3,21.62789937,41.03558214,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3310",5.8,21.62547364,41.0243206,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3312",5.6,21.62156058,40.99512824,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3314",5.6,21.59809354,40.97095568,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3315",7.28687223919713,21.58723569,40.95105533,"Fluvisol"
"P3317",6.1,21.61991918,40.96073624,"Fluvisol"
"P3319",6.4,21.64613451,40.96043021,"Complex of Regosol and Leptosol"
"P3320",6,21.67673178,40.99138649,"Complex of Regosol and Leptosol"
"P3322",5.7,21.70491849,40.97978069,"Complex of Regosol and Leptosol"
"P3323",5.6,21.62540301,40.93507697,"Complex of Regosol and Leptosol"
"P3325",5.6,21.62314924,40.91764546,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3328",5.9,21.65083087,40.96808545,"Complex of Regosol and Leptosol"
"P3329",5.5,21.69685486,41.00846691,"Complex of Regosol and Vertisol"
"P3331",5.36792821289343,21.71910889,40.96684229,"Cambisol"
"P3332",5.21313855368226,21.72794128,40.94892003,"Cambisol"
"P3334",5.69170184004869,21.74426257,40.97127542,"Cambisol"
"P3335",5.59177663095549,21.76366514,40.96304364,"Cambisol"
"P3336",5.38169993396006,21.74802213,40.99170238,"Cambisol"
