o,p,iteration
7.191780821917809,11.64743088841218,11
13.627450980392156,12.245831531563104,11
4.424076607387141,14.304160540394177,11
13.813084112149536,13.59050372018615,11
29.23364485981308,16.258048939428214,11
9.794392523364486,16.11677920114122,11
14.373831775700936,15.061258385478444,11
15.364902506963787,12.8331690602794,11
15.323809523809524,14.326918877935762,11
5.605809128630705,14.75696913872251,11
12.971962616822433,14.10272283033502,11
12.317757009345796,14.629365764033913,11
19.26478873239437,12.00252813590298,11
15.32112676056338,13.106661193583783,11
7.5514018691588785,15.20319751882184,11
19.98130841121495,13.47287585542435,11
17.457943925233646,12.541345511207282,11
22.411214953271028,12.572111140733169,11
5.962616822429906,11.656273552885194,11
6.423988842398884,12.676351289108108,11
9.514018691588786,14.429279004728807,11
13.626168224299068,13.506150059936186,11
33.53271028037383,13.557474181763233,11
14,11.562637942570575,11
10.925414364640885,10.136679181036262,11
7.967168262653899,10.576144511073498,11
13.148907103825136,11.976091074630641,11
11.698895027624308,12.677257084948726,11
11.892265193370164,11.867534888219312,11
27.585464333781957,12.121663457721823,11
26.927496580027363,10.152806901428026,11
22.14088397790055,10.574675562247139,11
15.8,11.482056887472309,11
16.782786885245905,11.51113719517702,11
30.23842917251052,13.407109284269021,11
7.602459016393443,15.27427284280976,11
11.408839779005524,13.962753538101893,11
7.975409836065574,13.55303272915922,11
8.859813084112151,15.614156603160287,11
11.56267409470752,11.396423613282812,11
9.419398907103824,13.430549526992852,11
12.856338028169016,15.641376592058363,11
15.616901408450708,14.318041316925026,11
13.34929577464789,13.15285663181576,11
9.14018691588785,11.638988218590889,11
9.228142076502731,11.170443445864855,11
9.80191256830601,15.878349245772903,11
12.096994535519126,14.357947766284395,11
5.010928961748634,12.844369629452185,11
13.940845070422537,15.705459986142625,11
4.159836065573771,13.166494118124561,11
17.611341632088518,17.138879208135027,11
14.87743732590529,14.160379953578145,11
8.276190476190475,16.17646632584933,11
13.932226832641769,19.579732881347123,11
6.847619047619048,16.347160043334064,11
10.250336473755048,11.454295450948782,11
4.467289719626169,10.836423814251383,11
10.261682242990654,12.406867165230512,11
8.859813084112151,11.886343568579298,11
10.815612382234184,11.489155114728348,11
11.757738896366083,10.060187397967288,11
14.019337016574587,10.518220046187167,11
12.757746478873242,11.873449329868256,11
11.67323943661972,15.90727830245143,11
13.719626168224302,17.311871471385448,11
6.687587168758718,22.46629684312217,11
6.561904761904763,11.575998962817456,11
14.93457943925234,18.608367014169914,11
4.794520547945206,13.04528653991937,11
22.969044414535663,9.656625635569393,11
15.826502732240437,13.223525612116442,11
13.448132780082986,11.20805667725537,11
8.657142857142857,12.553490935321701,11
10.100278551532034,14.570138131953138,11
17.834699453551913,11.596901915951573,11
9.22284122562674,12.232278717806768,11
16.336448598130843,13.964288978698148,11
7.177570093457945,16.581897517286922,11
54.5607476635514,16.033848686379113,11
17.925233644859812,18.905049313555793,11
22.785046728971963,16.221864779299498,11
14.280373831775702,16.654780742436376,11
30.44859813084112,12.984515557414781,11
16.50422535211268,16.964166032025034,11
20.258019525801956,15.330217653134854,11
9.807799442896936,14.54087050226342,11
14.573770491803277,13.499833030512328,11
10.654696132596683,12.406504127913474,11
22.504672897196265,12.313470721858565,11
31.785915492957756,12.78961369570491,11
8.071038251366119,12.474864119586874,11
14.319502074688796,12.460522489595197,11
10.847619047619048,11.313156593300604,11
7.270718232044199,17.57596207643685,11
28.766355140186914,13.011210970460972,11
17.06967213114754,11.147406764873839,11
14.186915887850466,10.265570015902444,11
9.887850467289722,14.638909694832885,11
20.942857142857143,11.266305637366388,11
15.149394347240914,12.558356073981694,11
18.771830985915496,14.43666223209571,11
9.977900552486188,11.81033616421881,11
12.071625344352618,17.308666044897006,11
36.63911845730028,11.68718932516987,11
20.4,19.060295681591217,12
10.524407252440724,14.829960599178417,12
15.869158878504674,12.536055866274664,12
20.847619047619048,12.803377040789746,12
13.544951590594742,13.652655126800225,12
46.17270194986072,11.432470184969581,12
20.942857142857143,12.314258474990748,12
26.82377049180328,13.792838800463086,12
22.561904761904763,13.531475722242117,12
20.08571428571429,11.649913204464305,12
12.092669432918395,12.464030170982376,12
12.575136612021858,13.71442667520996,12
7.191780821917809,11.354087868903582,12
7.191780821917809,13.173156055047075,12
13.627450980392156,11.653363842859873,12
4.424076607387141,11.908168179220352,12
13.813084112149536,14.792351060262902,12
29.23364485981308,12.629017488734892,12
9.794392523364486,13.93359052291669,12
14.373831775700936,16.288469128950457,12
15.364902506963787,11.163604503446889,12
15.323809523809524,12.31747205038483,12
5.605809128630705,10.409567144660373,12
12.971962616822433,15.41372880069141,12
12.317757009345796,16.798873021947504,12
19.26478873239437,14.797817496932936,12
15.32112676056338,14.27862365526617,12
7.5514018691588785,17.396387630555765,12
19.98130841121495,11.495440565123323,12
17.457943925233646,15.301743299309864,12
22.411214953271028,12.291491325990497,12
5.962616822429906,11.148284137153961,12
6.423988842398884,13.206473425401466,12
9.514018691588786,11.097209226991138,12
13.626168224299068,13.532991275168122,12
33.53271028037383,14.820195009715826,12
14,12.565955000182397,12
10.925414364640885,9.911231989343483,12
7.967168262653899,11.488101218951401,12
13.148907103825136,13.856554576857159,12
11.698895027624308,11.84641862131265,12
11.892265193370164,12.377271701314303,12
27.585464333781957,12.964061261958776,12
26.927496580027363,12.899451300398423,12
22.14088397790055,11.049840633746083,12
15.8,14.00926116934706,12
16.782786885245905,14.20044294045265,12
30.23842917251052,15.677386595068581,12
7.602459016393443,14.170903349086977,12
11.408839779005524,11.89189002512587,12
7.975409836065574,14.45605616345256,12
8.859813084112151,22.545695316146162,12
11.56267409470752,11.10757183219897,12
9.419398907103824,12.01284586641412,12
12.856338028169016,14.274161060429453,12
15.616901408450708,16.76382871041074,12
13.34929577464789,NA,12
9.14018691588785,12.103798215278701,12
9.228142076502731,12.479586249103187,12
9.80191256830601,12.60833738850186,12
12.096994535519126,13.93728698947405,12
5.010928961748634,14.499160405582613,12
13.940845070422537,15.11977973787101,12
4.159836065573771,12.48678486066728,12
17.611341632088518,16.668994457782585,12
14.87743732590529,14.19242127875933,12
8.276190476190475,16.660900788616914,12
13.932226832641769,19.94430005295573,12
6.847619047619048,16.506997082027294,12
10.250336473755048,9.264115098393939,12
4.467289719626169,13.424454872262451,12
10.261682242990654,12.371733862426742,12
8.859813084112151,13.269178479313954,12
10.815612382234184,12.383341145207686,12
11.757738896366083,14.687830765273597,12
14.019337016574587,9.614281521047525,12
12.757746478873242,11.827802560868742,12
11.67323943661972,17.281573127237223,12
13.719626168224302,19.490369832384186,12
6.687587168758718,15.768894519284293,12
6.561904761904763,10.758457137790014,12
14.93457943925234,15.165146018312464,12
4.794520547945206,13.791018159336378,12
22.969044414535663,11.490267892057675,12
15.826502732240437,14.045398252892928,12
13.448132780082986,13.90912685524348,12
8.657142857142857,13.185477305536084,12
10.100278551532034,13.65579271378247,12
17.834699453551913,13.542728196436856,12
9.22284122562674,12.076646195885864,12
16.336448598130843,13.299786940931577,12
7.177570093457945,17.22733615188167,12
54.5607476635514,16.19330594048034,12
17.925233644859812,20.61813695769588,12
22.785046728971963,16.367866678292682,12
14.280373831775702,15.035407806728687,12
30.44859813084112,15.229188777370458,12
16.50422535211268,15.917215130028682,12
20.258019525801956,18.612394542878445,12
9.807799442896936,11.879877445425585,12
14.573770491803277,12.398805022670318,12
10.654696132596683,13.157596447308256,12
22.504672897196265,14.362716367730453,12
31.785915492957756,14.029403065407596,12
8.071038251366119,13.34223830881293,12
14.319502074688796,18.01835334051184,12
10.847619047619048,10.52524468358808,12
7.270718232044199,15.69776868679609,12
28.766355140186914,15.976221231673687,12
17.06967213114754,12.604593492648826,12
14.186915887850466,11.179843386389525,12
9.887850467289722,14.9596779486156,12
20.942857142857143,14.527187679712107,12
15.149394347240914,10.550297711766412,12
18.771830985915496,13.820231703023932,12
9.977900552486188,14.131202872160479,12
12.071625344352618,16.912714649073106,12
36.63911845730028,11.594205939292856,12
20.4,16.782154582928015,13
10.524407252440724,16.5463357172199,13
15.869158878504674,11.835922880123553,13
20.847619047619048,12.409424330016616,13
13.544951590594742,12.686310192452103,13
46.17270194986072,11.272091028814014,13
20.942857142857143,11.610289671659567,13
26.82377049180328,15.12503553850019,13
22.561904761904763,15.409040638272709,13
20.08571428571429,12.834540550872866,13
12.092669432918395,13.378399202681448,13
12.575136612021858,13.40168353728717,13
7.191780821917809,11.719305820884289,13
7.191780821917809,12.876991837565937,13
13.627450980392156,11.856256757472805,13
4.424076607387141,11.640757868673447,13
13.813084112149536,15.767059094870078,13
29.23364485981308,15.155245515937164,13
9.794392523364486,13.32567502766209,13
14.373831775700936,15.54144998221044,13
15.364902506963787,11.652952158613708,13
15.323809523809524,11.966890490988364,13
5.605809128630705,11.443384968639384,13
12.971962616822433,14.092961208243572,13
12.317757009345796,16.699612997254565,13
19.26478873239437,14.107452245251539,13
15.32112676056338,13.879920401629658,13
7.5514018691588785,14.725718393254237,13
19.98130841121495,12.403645827171538,13
17.457943925233646,13.33335390054749,13
22.411214953271028,12.90502746235557,13
5.962616822429906,12.091656840771437,13
6.423988842398884,12.329196015144936,13
9.514018691588786,11.07198849974523,13
13.626168224299068,12.52370106907327,13
33.53271028037383,16.3463341223437,13
14,12.32454804809932,13
10.925414364640885,11.809504996535045,13
7.967168262653899,11.743335324220132,13
13.148907103825136,9.767961822052872,13
11.698895027624308,12.155351706295525,13
11.892265193370164,12.024428379595609,13
27.585464333781957,10.260893953402531,13
26.927496580027363,11.260976653139625,13
22.14088397790055,11.88620995132098,13
15.8,11.969694315296353,13
16.782786885245905,13.298175629565124,13
30.23842917251052,13.027639316049555,13
7.602459016393443,11.534343287726541,13
11.408839779005524,10.86675475304288,13
7.975409836065574,12.619197680715057,13
8.859813084112151,16.73593602632121,13
11.56267409470752,11.777467647594907,13
9.419398907103824,13.52140958254943,13
12.856338028169016,13.687095667617877,13
15.616901408450708,13.81895493960055,13
13.34929577464789,13.849717481158091,13
9.14018691588785,13.215187570618085,13
9.228142076502731,12.215368742409977,13
9.80191256830601,12.540038913779059,13
12.096994535519126,12.84101520998036,13
5.010928961748634,13.666621784204585,13
13.940845070422537,16.1144424030247,13
4.159836065573771,13.371307824127864,13
17.611341632088518,15.397134952003302,13
14.87743732590529,16.781839007402493,13
8.276190476190475,16.39046481437425,13
13.932226832641769,18.233137924072977,13
6.847619047619048,26.27999737298373,13
10.250336473755048,9.77006717549848,13
4.467289719626169,11.794547772416996,13
10.261682242990654,12.365545923340614,13
8.859813084112151,12.141209816403153,13
10.815612382234184,10.687117369364062,13
11.757738896366083,11.871560788162459,13
14.019337016574587,NA,13
12.757746478873242,12.28617951006488,13
11.67323943661972,15.877426967474195,13
13.719626168224302,18.86919415396988,13
6.687587168758718,16.579970197423716,13
6.561904761904763,13.016351948349236,13
14.93457943925234,16.9846414315361,13
4.794520547945206,12.92978522708273,13
22.969044414535663,11.328487552126104,13
15.826502732240437,12.298140433860478,13
13.448132780082986,13.13012129530615,13
8.657142857142857,12.113314170849002,13
10.100278551532034,12.699453525064962,13
17.834699453551913,12.61086683725772,13
9.22284122562674,12.469595069652371,13
16.336448598130843,15.100956364928829,13
7.177570093457945,17.10929750811693,13
54.5607476635514,18.760324682011223,13
17.925233644859812,16.08830055878362,13
22.785046728971963,15.769629636951034,13
14.280373831775702,16.441303494789043,13
30.44859813084112,13.644568999564289,13
16.50422535211268,17.02189057730271,13
20.258019525801956,16.36095055164909,13
9.807799442896936,12.493154999751559,13
14.573770491803277,12.24839088091499,13
10.654696132596683,13.135969801161606,13
22.504672897196265,13.828320753358241,13
31.785915492957756,14.310201005358596,13
8.071038251366119,13.798605878551665,13
14.319502074688796,12.2377591161417,13
10.847619047619048,11.879476276313763,13
7.270718232044199,16.617774292236895,13
28.766355140186914,16.007017945243273,13
17.06967213114754,14.751888397633703,13
14.186915887850466,13.914276807585225,13
9.887850467289722,13.599388093469223,13
20.942857142857143,15.11154089320629,13
15.149394347240914,9.526587078028518,13
18.771830985915496,12.433975088130733,13
9.977900552486188,16.180975356310814,13
12.071625344352618,15.990282288055969,13
36.63911845730028,13.620893654260302,13
20.4,17.806821464770834,14
10.524407252440724,18.40511701255293,14
15.869158878504674,11.943556716640579,14
20.847619047619048,13.107047923909668,14
13.544951590594742,12.739087633368072,14
46.17270194986072,12.441379801772172,14
20.942857142857143,16.967457158020874,14
26.82377049180328,15.144855315027353,14
22.561904761904763,18.134341314809916,14
20.08571428571429,13.753143195933353,14
12.092669432918395,13.667079376830616,14
12.575136612021858,15.499867911805977,14
7.191780821917809,12.805227310101726,14
7.191780821917809,11.37688336848451,14
13.627450980392156,13.005922055054146,14
4.424076607387141,9.666118230246298,14
13.813084112149536,14.794466075474606,14
29.23364485981308,13.714084236025347,14
9.794392523364486,13.760197566829012,14
14.373831775700936,13.18495458272263,14
15.364902506963787,11.229365208835242,14
15.323809523809524,11.166362526781622,14
5.605809128630705,9.775269354005369,14
12.971962616822433,14.71933004448592,14
12.317757009345796,15.658035905540473,14
19.26478873239437,15.951452857190757,14
15.32112676056338,14.626987590379866,14
7.5514018691588785,23.91190955584754,14
19.98130841121495,12.822060904571986,14
17.457943925233646,11.669832105521571,14
22.411214953271028,13.818851344808452,14
5.962616822429906,11.785992242929971,14
6.423988842398884,15.311920760713663,14
9.514018691588786,12.386721532203262,14
13.626168224299068,11.546933222353497,14
33.53271028037383,13.066843020693797,14
14,15.40396357094355,14
10.925414364640885,10.320958632724363,14
7.967168262653899,10.495751704925295,14
13.148907103825136,11.567626027807636,14
11.698895027624308,11.461468057879628,14
11.892265193370164,13.89374260641618,14
27.585464333781957,11.76901297287469,14
26.927496580027363,11.832848265492077,14
22.14088397790055,12.98092132422915,14
15.8,13.621695878929078,14
16.782786885245905,14.14895550768775,14
30.23842917251052,15.160222804791918,14
7.602459016393443,13.1876058261352,14
11.408839779005524,11.798983676745632,14
7.975409836065574,12.139631756962414,14
8.859813084112151,15.053795855654668,14
11.56267409470752,12.149271051415731,14
9.419398907103824,13.621363081135415,14
12.856338028169016,16.648382660043833,14
15.616901408450708,13.23104202916857,14
13.34929577464789,13.192961475319162,14
9.14018691588785,12.762060788167268,14
9.228142076502731,11.812486559206906,14
9.80191256830601,13.031768578407181,14
12.096994535519126,13.575304332886358,14
5.010928961748634,13.391312244073308,14
13.940845070422537,13.0221431710757,14
4.159836065573771,13.124518176799416,14
17.611341632088518,17.08541576948235,14
14.87743732590529,13.13381994663137,14
8.276190476190475,16.68752775116082,14
13.932226832641769,19.90396103669204,14
6.847619047619048,17.51727919900461,14
10.250336473755048,11.98009127733074,14
4.467289719626169,11.76238187734797,14
10.261682242990654,11.095582427753472,14
8.859813084112151,14.94355507275777,14
10.815612382234184,11.112109198020013,14
11.757738896366083,9.891120047014692,14
14.019337016574587,9.713261689794248,14
12.757746478873242,12.78969048412833,14
11.67323943661972,16.117371169355234,14
13.719626168224302,19.88406616626968,14
6.687587168758718,23.858614789713553,14
6.561904761904763,17.794601457878464,14
14.93457943925234,19.054944702042533,14
4.794520547945206,13.202590921026207,14
22.969044414535663,12.842624346130888,14
15.826502732240437,13.9953265967047,14
13.448132780082986,13.901305256665719,14
8.657142857142857,12.835537926682496,14
10.100278551532034,13.644686378123307,14
17.834699453551913,12.595083224039117,14
9.22284122562674,12.732641232265292,14
16.336448598130843,17.36031202540458,14
7.177570093457945,16.92108738790977,14
54.5607476635514,17.688609365989485,14
17.925233644859812,15.194229989162595,14
22.785046728971963,16.664242793301607,14
14.280373831775702,17.866550070824783,14
30.44859813084112,11.99969134107788,14
16.50422535211268,18.54948302247004,14
20.258019525801956,14.037763383609335,14
9.807799442896936,12.081178744826707,14
14.573770491803277,10.662340327902527,14
10.654696132596683,13.91206977179313,14
22.504672897196265,12.798724749448429,14
31.785915492957756,14.370144963544917,14
8.071038251366119,13.26838594864922,14
14.319502074688796,13.151557224384897,14
10.847619047619048,11.503926307106008,14
7.270718232044199,15.916725896620683,14
28.766355140186914,13.903495272061546,14
17.06967213114754,11.338974424931642,14
14.186915887850466,11.021754666447869,14
9.887850467289722,13.381062164060491,14
20.942857142857143,16.071518420194774,14
15.149394347240914,10.902093789083311,14
18.771830985915496,13.524715961739767,14
9.977900552486188,13.664223910446063,14
12.071625344352618,16.759121257376634,14
36.63911845730028,11.932952796496977,14
20.4,16.213302914840817,15
10.524407252440724,15.927084045936722,15
15.869158878504674,12.915505403581484,15
20.847619047619048,13.86822531389031,15
13.544951590594742,12.503035448918487,15
46.17270194986072,12.42389398412624,15
20.942857142857143,15.517318855443746,15
26.82377049180328,15.769154802452125,15
22.561904761904763,14.614204115528212,15
20.08571428571429,13.175152124499832,15
12.092669432918395,12.594696190958215,15
12.575136612021858,19.044800058434376,15
7.191780821917809,11.484398173215103,15
7.191780821917809,14.421629670974761,15
13.627450980392156,12.292154713455124,15
4.424076607387141,11.185162745816326,15
13.813084112149536,13.040250352639484,15
29.23364485981308,14.013314162499817,15
9.794392523364486,13.844729972777175,15
14.373831775700936,16.336963732117592,15
15.364902506963787,12.52089386012343,15
15.323809523809524,13.232262779265298,15
5.605809128630705,11.394184996506716,15
12.971962616822433,13.642448607815972,15
12.317757009345796,16.058961837031315,15
19.26478873239437,13.697464681224728,15
15.32112676056338,14.77767135726113,15
7.5514018691588785,14.421947310023091,15
19.98130841121495,11.242764963718,15
17.457943925233646,12.965908106515602,15
22.411214953271028,13.160264315007472,15
5.962616822429906,12.571977431592291,15
6.423988842398884,12.654450459959355,15
9.514018691588786,11.24509049375767,15
13.626168224299068,14.606487359620488,15
33.53271028037383,16.86347274176773,15
14,12.820258191025413,15
10.925414364640885,9.90532170196522,15
7.967168262653899,9.98125632763972,15
13.148907103825136,13.100472602682697,15
11.698895027624308,12.683596693852111,15
11.892265193370164,19.143032937661694,15
27.585464333781957,11.965963005616924,15
26.927496580027363,10.31146538805155,15
22.14088397790055,10.623563381696323,15
15.8,13.695108632636732,15
16.782786885245905,14.37410102535595,15
30.23842917251052,16.72134162181556,15
7.602459016393443,13.139831311264619,15
11.408839779005524,14.018717616978392,15
7.975409836065574,13.067424276302265,15
8.859813084112151,22.42086557224353,15
11.56267409470752,12.863549179459522,15
9.419398907103824,12.956332876933413,15
12.856338028169016,31.711950693779034,15
15.616901408450708,16.049009445460793,15
13.34929577464789,14.14690999183208,15
9.14018691588785,12.627630466864645,15
9.228142076502731,10.742445627490918,15
9.80191256830601,12.207585325904859,15
12.096994535519126,12.096081860694444,15
5.010928961748634,12.391164553647979,15
13.940845070422537,17.59550538776286,15
4.159836065573771,12.761784022832579,15
17.611341632088518,15.229400876793548,15
14.87743732590529,15.067027404216502,15
8.276190476190475,19.201915751818518,15
13.932226832641769,16.00082756633791,15
6.847619047619048,21.73554141771906,15
10.250336473755048,12.004392395181798,15
4.467289719626169,11.382491985342366,15
10.261682242990654,13.22415658871166,15
8.859813084112151,13.909879751713689,15
10.815612382234184,13.117026973091955,15
11.757738896366083,11.491430872559283,15
14.019337016574587,11.651073167865322,15
12.757746478873242,16.1479409333816,15
11.67323943661972,15.90225332786935,15
13.719626168224302,14.53591485850394,15
6.687587168758718,13.817054668061632,15
6.561904761904763,11.210541720060181,15
14.93457943925234,14.31804269766677,15
4.794520547945206,11.630352203940811,15
22.969044414535663,10.57605867650578,15
15.826502732240437,13.779801509440569,15
13.448132780082986,14.927319061642997,15
8.657142857142857,13.232280939408763,15
10.100278551532034,12.039934089624154,15
17.834699453551913,12.388490156211109,15
9.22284122562674,19.069717743171807,15
16.336448598130843,13.621291796088608,15
7.177570093457945,13.079647958233195,15
54.5607476635514,19.146717237579168,15
17.925233644859812,14.712866447539161,15
22.785046728971963,18.743896629296213,15
14.280373831775702,16.203153196024072,15
30.44859813084112,13.504273380221226,15
16.50422535211268,14.809624678620656,15
20.258019525801956,13.192857941403922,15
9.807799442896936,11.902996597365616,15
14.573770491803277,12.727964226142488,15
10.654696132596683,11.488102378529113,15
22.504672897196265,13.311614701407732,15
31.785915492957756,13.989264286391368,15
8.071038251366119,12.633009599160435,15
14.319502074688796,13.377299174762694,15
10.847619047619048,11.302922248407105,15
7.270718232044199,17.544469647947714,15
28.766355140186914,14.321074055216336,15
17.06967213114754,12.05483938021872,15
14.186915887850466,12.729815672510153,15
9.887850467289722,13.813180483384707,15
20.942857142857143,16.497272768470705,15
15.149394347240914,13.697943192035897,15
18.771830985915496,13.977916905288446,15
9.977900552486188,17.134435227525014,15
12.071625344352618,14.57132781077214,15
36.63911845730028,11.098742696286635,15
20.4,19.522521614167385,16
10.524407252440724,20.000152876556246,16
15.869158878504674,12.653170641904108,16
20.847619047619048,12.590491771729246,16
13.544951590594742,15.314418548176896,16
46.17270194986072,14.376374125138806,16
20.942857142857143,12.593167078295995,16
26.82377049180328,16.580978430654927,16
22.561904761904763,13.063012777495528,16
20.08571428571429,16.32068882984438,16
12.092669432918395,16.389557752295516,16
12.575136612021858,16.406379121977952,16
7.191780821917809,15.161453142922463,16
7.191780821917809,14.58367686367545,16
13.627450980392156,12.881373677810362,16
4.424076607387141,12.106543484653498,16
13.813084112149536,13.395100958481367,16
29.23364485981308,14.290860361192681,16
9.794392523364486,14.189008851526186,16
14.373831775700936,16.53360576723984,16
15.364902506963787,12.007436435479121,16
15.323809523809524,11.808032219062826,16
5.605809128630705,11.505954855291204,16
12.971962616822433,14.851821352612225,16
12.317757009345796,18.93336278990245,16
19.26478873239437,13.687120633574546,16
15.32112676056338,16.135385835114224,16
7.5514018691588785,19.82975047892905,16
19.98130841121495,13.471895653663116,16
17.457943925233646,13.32437303798618,16
22.411214953271028,13.565052919594699,16
5.962616822429906,11.169734398460488,16
6.423988842398884,15.054625185832839,16
9.514018691588786,12.476208403107565,16
13.626168224299068,12.939021184376381,16
33.53271028037383,17.756997339266412,16
14,13.4130873595426,16
10.925414364640885,10.156997737567712,16
7.967168262653899,9.443349200331433,16
13.148907103825136,9.091151752634149,16
11.698895027624308,13.198338284966312,16
11.892265193370164,11.659959333616449,16
27.585464333781957,11.433041678666017,16
26.927496580027363,9.876251395893483,16
22.14088397790055,10.902785708638062,16
15.8,14.585635501738446,16
16.782786885245905,15.977747783072621,16
30.23842917251052,12.433409100777022,16
7.602459016393443,14.14894124602189,16
11.408839779005524,11.16208496858075,16
7.975409836065574,12.260075681156579,16
8.859813084112151,14.656658642957215,16
11.56267409470752,11.33832072494296,16
9.419398907103824,12.406633594082667,16
12.856338028169016,13.747326604952429,16
15.616901408450708,14.179197765558051,16
13.34929577464789,12.819433523606067,16
9.14018691588785,13.598622115223963,16
9.228142076502731,12.080849188633623,16
9.80191256830601,12.572092203592947,16
12.096994535519126,12.878264146790958,16
5.010928961748634,15.896002187323925,16
13.940845070422537,16.38685076657251,16
4.159836065573771,11.82772839014424,16
17.611341632088518,13.706057130524723,16
14.87743732590529,15.228899574718437,16
8.276190476190475,16.565476467437723,16
13.932226832641769,16.381689956481292,16
6.847619047619048,17.582346264315692,16
10.250336473755048,11.175405579324709,16
4.467289719626169,12.20329873597607,16
10.261682242990654,13.318433706460207,16
8.859813084112151,11.60684609192401,16
10.815612382234184,13.019890303084852,16
11.757738896366083,12.306294464222553,16
14.019337016574587,9.88396664619563,16
12.757746478873242,13.038364691206638,16
11.67323943661972,16.309193243946552,16
13.719626168224302,17.78703035038358,16
6.687587168758718,17.009456422349164,16
6.561904761904763,11.948098487491906,16
14.93457943925234,17.60401273359674,16
4.794520547945206,11.483972212745012,16
22.969044414535663,10.687167400546228,16
15.826502732240437,15.043954560328073,16
13.448132780082986,14.45796787004219,16
8.657142857142857,13.761391476747061,16
10.100278551532034,13.778533608208734,16
17.834699453551913,11.601150157086163,16
9.22284122562674,13.576979525567564,16
16.336448598130843,15.533776924369187,16
7.177570093457945,13.642245471903673,16
54.5607476635514,17.471261624235353,16
17.925233644859812,19.312897558740676,16
22.785046728971963,21.31930251373778,16
14.280373831775702,13.837728414318047,16
30.44859813084112,12.940406358738993,16
16.50422535211268,14.870974618449573,16
20.258019525801956,12.451561467891223,16
9.807799442896936,11.347487662362603,16
14.573770491803277,12.236614877441232,16
10.654696132596683,14.001744633784886,16
22.504672897196265,13.74191986085931,16
31.785915492957756,15.537832927400494,16
8.071038251366119,12.638205082078576,16
14.319502074688796,12.706679095865756,16
10.847619047619048,10.79787041289025,16
7.270718232044199,17.823745305788428,16
28.766355140186914,15.210136158067542,16
17.06967213114754,12.895811425657868,16
14.186915887850466,11.11295806794724,16
9.887850467289722,13.628104761415033,16
20.942857142857143,14.424427683324554,16
15.149394347240914,10.225821035458024,16
18.771830985915496,15.32473274321006,16
9.977900552486188,12.833439687212094,16
12.071625344352618,16.830655089159958,16
36.63911845730028,12.522810162978649,16
20.4,14.384945758908394,17
10.524407252440724,14.32147326996502,17
15.869158878504674,11.980937417324865,17
20.847619047619048,13.222008839030105,17
13.544951590594742,12.010263930627335,17
46.17270194986072,11.663978330992128,17
20.942857142857143,11.68645532630648,17
26.82377049180328,22.879039471567204,17
22.561904761904763,13.182242102806091,17
20.08571428571429,13.012371493880313,17
12.092669432918395,15.79108100058,17
12.575136612021858,13.832072679472674,17
7.191780821917809,12.730481961310115,17
7.191780821917809,15.164354227449165,17
13.627450980392156,12.485297301779685,17
4.424076607387141,11.4085151924864,17
13.813084112149536,13.915784830123446,17
29.23364485981308,17.25041473945273,17
9.794392523364486,15.052774155960154,17
14.373831775700936,12.8232030208336,17
15.364902506963787,11.552564074884415,17
15.323809523809524,11.495685530931143,17
5.605809128630705,11.944096553535184,17
12.971962616822433,12.91487407975775,17
12.317757009345796,19.060113992647373,17
19.26478873239437,13.098319899155051,17
15.32112676056338,13.40924437211304,17
7.5514018691588785,17.233585772515166,17
19.98130841121495,13.394062066964588,17
17.457943925233646,12.098471952667005,17
22.411214953271028,13.003421417457544,17
5.962616822429906,11.848053946649006,17
6.423988842398884,12.586945014610583,17
9.514018691588786,11.494847872754223,17
13.626168224299068,13.401829548684377,17
33.53271028037383,14.645282690725697,17
14,14.146970651578991,17
10.925414364640885,10.406468167830417,17
7.967168262653899,9.960379388118287,17
13.148907103825136,15.505987112723975,17
11.698895027624308,13.024160852011606,17
11.892265193370164,13.241608136524022,17
27.585464333781957,10.064752680588834,17
26.927496580027363,10.307044560096362,17
22.14088397790055,11.040823468279141,17
15.8,11.738197726077194,17
16.782786885245905,13.189464258081667,17
30.23842917251052,12.420806466767344,17
7.602459016393443,12.708042424140505,17
11.408839779005524,11.494643436803162,17
7.975409836065574,14.440385293390337,17
8.859813084112151,19.12485904716007,17
11.56267409470752,11.151782148282475,17
9.419398907103824,13.918366360043363,17
12.856338028169016,13.802160947935972,17
15.616901408450708,13.819676379780558,17
13.34929577464789,12.77831518963409,17
9.14018691588785,12.690824607525359,17
9.228142076502731,11.162623618007624,17
9.80191256830601,12.068463295602928,17
12.096994535519126,12.771747189709968,17
5.010928961748634,15.104159021075645,17
13.940845070422537,15.840663497280074,17
4.159836065573771,10.60912269646779,17
17.611341632088518,14.418836958380192,17
14.87743732590529,18.782311850527954,17
8.276190476190475,15.115552286589178,17
13.932226832641769,16.49856096689648,17
6.847619047619048,19.744781043273584,17
10.250336473755048,10.611196801003258,17
4.467289719626169,11.310071028570755,17
10.261682242990654,13.715162771600173,17
8.859813084112151,12.49660623940175,17
10.815612382234184,10.786103128222408,17
11.757738896366083,12.004977703841483,17
14.019337016574587,11.150856462215065,17
12.757746478873242,14.052521245343401,17
11.67323943661972,17.370878037794512,17
13.719626168224302,19.911741004853923,17
6.687587168758718,16.166649086807666,17
6.561904761904763,10.311486198929483,17
14.93457943925234,14.955140582199586,17
4.794520547945206,11.226051533004842,17
22.969044414535663,10.486953716319437,17
15.826502732240437,11.95724390736527,17
13.448132780082986,12.530859036720834,17
8.657142857142857,12.113703983941805,17
