LabID,STATE,MUNICIPALITY,p_bray,k,ca,stratum,x,y
5508,MICHOACAN,Chavinda,18.9,2.3,22.9,14,-102.46970156510696,20.024570577499304
5509,MICHOACAN,Zamora,51.7,1.5,19.7,20,-102.29677587291704,20.024570577499304
5511,MICHOACAN,Panindicuaro,0,0.2,2.4,14,-101.7218540910908,20.024570577499304
5512,MICHOACAN,Puruandiro,0,0.8,1.1,14,-101.66346359762407,20.024570577499304
5513,MICHOACAN,Santa Ana Maya,35.7,1.3,3.9,20,-101.03015132233112,20.022324789289
5514,GUANAJUATO,Acambaro,29.8,0.8,2.6,14,-100.74269043141796,20.02007900107869
5515,MEXICO,Soyaniquilpan de Juarez,10,0.1,20.9,15,-99.47606588083202,20.004358483606545
5519,MICHOACAN,Jacona,69.5,1.9,11.8,14,-102.35292057817352,19.97067166045195
5520,MICHOACAN,Tlazazalca,44.7,0.5,6.1,14,-102.0654596872604,19.97067166045195
5521,MICHOACAN,Maravatio,27.8,0.2,0.2,14,-100.45522954050486,19.961688507610724
5522,MEXICO,Temascalcingo,80.5,0.8,0.6,15,-100.05323345086852,19.95719693119011
5523,MEXICO,Acambay,17.9,0.4,0,15,-99.8803077586786,19.954951142979805
5524,MEXICO,Jilotepec,8,0.1,10.7,15,-99.47831166904228,19.950459566559193
5525,MEXICO,Apaxco,51,0.1,21.6,24,-99.19085077812916,19.94372220192827
5528,JALISCO,Sayula,20.1,1.7,33.3,24,-103.61954512875948,19.907789590563368
5529,JALISCO,Sayula,42.3,5.1,26.6,24,-103.56115463529277,19.907789590563368
5530,JALISCO,Sayula,18.1,1.9,8.6,24,-103.50276414182602,19.907789590563368
5531,JALISCO,Quitupan,15.1,0.4,17.9,14,-102.81330716127655,19.91452695519429
5533,MICHOACAN,Avaro Obregon,64.4,3.8,2.6,4,-100.97400661707464,19.912281166983984
5534,MICHOACAN,Maravatio,8.9,0.2,0,9,-100.45522954050486,19.907789590563368
5535,MICHOACAN,Maravatio,43.7,1.1,0.4,9,-100.3990848352484,19.907789590563368
5536,MICHOACAN,Contepec,100.7,1,0.2,15,-100.16776864959172,19.905543802353066
5537,MEXICO,Acambay,63.6,1.2,0.2,15,-99.8803077586786,19.90105222593245
5541,MICHOACAN,Tangancicuaro,0,0.2,19.7,14,-102.1799948859836,19.860628038146935
5543,MICHOACAN,Avaro Obregon,30.8,0.9,1.5,14,-101.03239711054135,19.85838224993663
5544,MICHOACAN,Indaparapeo,36.2,1.1,17.6,14,-100.97400661707464,19.85838224993663
5545,MICHOACAN,Zinapecuaro,24.2,5.3,10.9,14,-100.9156161236079,19.85838224993663
5546,MICHOACAN,Zinapecuaro,89.4,0.8,0.8,14,-100.85947141835145,19.85838224993663
5548,MICHOACAN,Maravatio,61.6,0.4,0,9,-100.3990848352484,19.853890673516016
5549,MEXICO,Hueypoxtla,47.1,1.7,7.6,24,-99.02017087414949,19.83143279141295
5552,JALISCO,Tomatlan,28.2,0.7,9.5,19,-105.2252836990945,19.773042297944983
5554,JALISCO,San Gabriel,30.8,1.8,2.7,15,-103.67568983401594,19.79774596825835
5555,JALISCO,Gomez Farias,13.9,1,13.5,24,-103.50276414182602,19.799991756468664
5560,MICHOACAN,Tarimbaro,80.5,2.1,2.6,14,-101.08854181579784,19.804483332889276
5563,MEXICO,Atlacomulco,43.7,0.4,0.1,15,-99.82416305342214,19.791008603627436
5568,JALISCO,San Gabriel,20.9,1.2,11.6,19,-103.78797924452888,19.741601263000696
5570,MICHOACAN,Senguio,31.8,0.2,0.1,15,-100.40133062345863,19.743847051211
5574,MEXICO,Nextlalpan,14.1,2.8,1.5,24,-99.02241666235976,19.723634957318247
5576,JALISCO,Tomatlan,40.7,0.3,1.9,19,-105.16464741741753,19.66524446385028
5577,JALISCO,Casimiro Castillo,14.1,0.4,13.5,19,-104.47743622507834,19.678719193112116
5578,JALISCO,Zapotlan el Grande,109.2,0.6,2.1,24,-103.50051835361576,19.692193922373956
5579,MICHOACAN,Hidalgo,51.7,0.5,0.1,15,-100.51586582218184,19.692193922373956
5580,MEXICO,Ixtlahuaca,75.5,0.5,0.2,15,-99.88479933509912,19.683210769532728
5581,MEXICO,Ixtlahuaca,65.6,0.4,0.1,15,-99.8264088416324,19.683210769532728
5584,MEXICO,Tultepec,40.7,1.2,0.3,24,-99.1391976492932,19.671981828481197
5585,MEXICO,Tec mac,74.5,5.7,0.2,24,-99.02241666235976,19.66973604027089
5587,MEXICO,Teotihuacan,66.4,1.8,0,24,-98.85173675838008,19.66524446385028
5588,VERACRUZ,Jalacingo,17.2,1.6,7.5,24,-97.30214289330152,19.624820276064764
5589,VERACRUZ,Perote,39.9,1.7,8.6,24,-97.24599818804504,19.624820276064764
5591,JALISCO,Casimiro Castillo,69.5,0.4,12,19,-104.47519043686808,19.624820276064764
5592,JALISCO,Zapotiltic,36.2,0.6,15.8,19,-103.32759266142584,19.6382950053266
5593,JALISCO,Tamazula de Gordiano,59.6,0.5,5.5,19,-103.27144795616935,19.6382950053266
5595,MEXICO,San Felipe del Progreso,57.6,0.3,0.1,15,-99.88479933509912,19.629311852485376
5597,MEXICO,Ixtlahuaca,15,4.1,12.5,15,-99.77026413637591,19.62706606427507
5598,MEXICO,Jiquipilco,69.5,0.6,0.4,15,-99.71411943111946,19.62706606427507
5599,MEXICO,Jiquipilco,57.6,0.2,0.2,15,-99.65572893765273,19.62706606427507
5602,VERACRUZ,Perote,16,2.2,7.4,24,-97.30438868151178,19.570921359017408
5603,VERACRUZ,Actopan,6,1.5,44.3,25,-96.3881070917262,19.53948032407312
5604,JALISCO,Casimiro Castillo,32.8,0.2,16.2,19,-104.53133514212452,19.568675570807105
5605,JALISCO,Casimiro Castillo,8.1,0.2,3.4,19,-104.47519043686808,19.568675570807105
5606,JALISCO,Tuxpan,39.7,0.8,2.3,19,-103.38598315489256,19.58439608827925
5608,MICHOACAN,Morelia,13.9,0.6,0.8,15,-101.26371329619802,19.58888766469986
5609,MICHOACAN,Tuxpan,59.6,0.5,12.1,15,-100.45972111692537,19.58215030006894
5610,MEXICO,Ixtlahuaca,69.5,0.1,0.1,15,-99.82865462984265,19.57316714722771
5614,MEXICO,Papalotla,23.8,0.6,2.7,24,-98.85398254659034,19.55744662975557
5615,VERACRUZ,Actopan,2,0.7,56.3,25,-96.44649758519292,19.487827195236072
5616,VERACRUZ,Actopan,12,2.1,55.8,25,-96.39035287993646,19.48558140702577
5618,JALISCO,Casimiro Castillo,45.7,0.4,18.4,19,-104.53133514212452,19.51477665375975
5620,MICHOACAN,Periban,4,0.3,15,15,-102.52360048215318,19.534988747652505
5621,MICHOACAN,Periban,8.1,0.3,8.5,15,-102.46745577689671,19.534988747652505
5622,MICHOACAN,Patzcuaro,49.7,0.3,1.7,15,-101.66346359762407,19.534988747652505
5624,MICHOACAN,Tuxpan,16.2,0.9,5,15,-100.4035764116689,19.52600559481128
5625,MEXICO,Texcoco,70.5,1,3,24,-98.91237304005708,19.503547712708215
5626,MEXICO,Texcoco,22.1,0.9,3.2,24,-98.85398254659034,19.503547712708215
5627,PUEBLA,Libres,6.3,0.7,7.5,9,-97.6524858541019,19.472106677763925
5628,VERACRUZ,Actopan,2,1.2,56.9,25,-96.5071338668699,19.436174066399023
5629,VERACRUZ,Ursulo Galvan,28,2.6,39.7,25,-96.4487433734032,19.433928278188716
5630,VERACRUZ,Ursulo Galvan,20,1.9,35.7,25,-96.39259866814672,19.43168248997841
5635,MICHOACAN,Zitacuaro,1,0.2,9.9,15,-100.34518591820218,19.472106677763925
5636,MICHOACAN,Zitacuaro,0,0.2,2,15,-100.2890412129457,19.472106677763925
5637,MEXICO,Almoloya de Juarez,25.8,0.2,2.6,15,-99.71636521932972,19.4631235249227
5639,MEXICO,Temoaya,198.7,0.7,3.2,15,-99.60183002060651,19.4631235249227
5640,MEXICO,Texcoco,120.8,2.8,3.3,9,-98.91461882826732,19.449648795660863
5641,TLAXCALA,Altzayanca,39.7,0.4,0.6,15,-97.82541154629182,19.422699337137185
5643,PUEBLA,Tepeyahualco,6,0.5,3,24,-97.4234154566555,19.411470396085654
5644,VERACRUZ,Perote,14.7,1.9,33.7,24,-97.36727075139903,19.40922460787535
5645,VERACRUZ,Puente Nacional,8,2.7,50.1,13,-96.50937965508018,19.38227514935167
5646,VERACRUZ,Puente Nacional,20.9,0.6,11.6,25,-96.45098916161344,19.380029361141364
5647,VERACRUZ,La Antigua,29.9,2.9,22,25,-96.33645396289025,19.375537784720752
5648,JALISCO,Cuautitlan de Garcia Barrag,53.6,0.2,5.5,19,-104.52908935391427,19.404733031454736
5649,JALISCO,Cuautitlan de Garcia Barrag,53.6,1.7,4.4,32,-104.47294464865782,19.40697881966504
5650,MEXICO,Almoloya de Juarez,34.8,0.4,0.1,15,-99.77475571279643,19.40922460787535
5651,MEXICO,Toluca,59.6,1.2,2.2,15,-99.71636521932972,19.40922460787535
5653,MEXICO,Temoaya,63.6,0.4,2.2,9,-99.60183002060651,19.40697881966504
5654,MEXICO,Otzolotepec,17.9,0.6,2.8,15,-99.54568531535004,19.40697881966504
5655,VERACRUZ,Paso de Ovejas,6,1,48.8,25,-96.39709024456724,19.321638867673396
5656,VERACRUZ,La Antigua,16,1.9,48.3,25,-96.3386997511005,19.321638867673396
5657,COLIMA,Cuauhtemoc,21.8,1,2.3,15,-103.55441727066196,19.36430884366922
5658,MICHOACAN,Ziracuaretiro,0,0.5,0.5,15,-101.9509244885372,19.37329199651045
5660,MEXICO,Toluca,59.6,0.1,2.3,15,-99.71861100753998,19.355325690827993
5661,MEXICO,Toluca,79.5,0.2,2.3,15,-99.60407580881676,19.353079902617687
5662,MEXICO,Toluca,89.4,0.4,2.5,9,-99.54568531535004,19.353079902617687
5663,MEXICO,Ixtapaluca,90.6,1.7,2.8,15,-98.85847412301086,19.33960517335585
5669,MICHOACAN,Taretan,5,0.4,1.8,15,-101.9509244885372,19.317147291252784
5670,MICHOACAN,Taretan,0,0.3,1.4,15,-101.89477978328073,19.317147291252784
5671,MEXICO,Donato Guerra,16.9,0.9,0,15,-100.23289650768923,19.30816413841156
5672,MEXICO,Almoloya de Juarez,27.8,0.4,2.4,15,-99.77475571279643,19.30142677378064
5674,MEXICO,Lerma,89.4,0.1,3,9,-99.48954061009356,19.29693519736003
5675,DISTRITO FEDERAL,Tlahuac,92.6,5.5,5.5,24,-98.97525510994431,19.2879520445188
5676,MEXICO,Chalco,33.8,1.1,2.8,15,-98.86071991122112,19.285706256308497
5678,PUEBLA,San Martin Texmelucan,31.5,0.4,5,15,-98.40257911632833,19.274477315256963
5679,TLAXCALA,Ixtacuixtla de Mariano Matam,31.5,1.8,33.1,15,-98.3441886228616,19.274477315256963
5680,PUEBLA,San Jose Chiapa,22.1,2.7,3.5,9,-97.71536792398912,19.25651100957451
5681,PUEBLA,Oriental,69.2,0.7,36.4,24,-97.54468802000947,19.252019433153897
5683,JALISCO,Cihuatlan,30.2,0.6,5.3,19,-104.69752346968367,19.23854470389206
5686,MEXICO,Amanalco,21.9,1,0.2,15,-100.06221660370956,19.252019433153897
5687,DISTRITO FEDERAL,Tlahuac,161.1,0.3,4.2,9,-98.97525510994431,19.234053127471448
5691,PUEBLA,San Salvador el Seco,10.5,0.9,29.3,9,-97.66146900694292,19.20036630431685
5692,PUEBLA,San Nicolas Buenos Aires,16.8,0.8,20.8,24,-97.54693380821972,19.198120516106545
5694,JALISCO,Cihuatlan,12.1,0.5,8.4,8,-104.63913297621696,19.186891575055014
5697,COLIMA,Colima,12.1,1,29.3,19,-103.72509717464165,19.20036630431685
5699,MICHOACAN,Buenavista,4,0.4,1.4,5,-102.7526708795996,19.20710366894777
5700,MICHOACAN,Buenavista,8.1,1.2,0.6,5,-102.69428038613286,19.20710366894777
5703,MICHOACAN,Tacambaro,17.9,1,1.7,5,-101.43663898838794,19.20710366894777
5704,MICHOACAN,Tuzantla,8.4,0.3,25.8,5,-100.57874789206907,19.20261209252716
5705,PUEBLA,Chiautzingo,30.3,0.4,4.4,15,-98.5193601032618,19.16892526937256
5709,COLIMA,Colima,10.9,1.5,5.7,19,-103.55217148245173,19.146467387269496
5710,MICHOACAN,Tepalcatepec,8.1,1.1,18.3,5,-102.86720607832278,19.153204751900414
5717,MEXICO,Rayon,407.3,0.1,2.3,9,-99.55017689177056,19.135238446217965
5718,COLIMA,Tecoman,6,0.5,18.6,19,-103.89577707862132,19.08807689380153
5731,COLIMA,Manzanillo,36.2,0.6,11.4,19,-104.23713688658064,19.029686400333564
5732,COLIMA,Manzanillo,34.8,1.1,7.8,19,-104.12260168785744,19.03193218854387
5733,COLIMA,Manzanillo,80.5,0.8,24.7,19,-104.06645698260095,19.03193218854387
5734,COLIMA,Tecoman,4,0.7,9.5,19,-103.89353129041103,19.034177976754176
5747,MEXICO,Villa Guerrero,9.9,0.1,2.5,15,-99.66695787870404,19.027440612123257
5748,PUEBLA,Santa Isabel Cholula,240,0.1,1.2,15,-98.4093164809591,19.00273694180989
5750,PUEBLA,Tepeaca,0.8,0.1,12.3,23,-97.89503098080984,18.98926221254805
5751,PUEBLA,Los Reyes de Juarez,35.7,0.9,19.2,23,-97.83888627555338,18.98926221254805
5753,COLIMA,Armeria,41.7,0.7,29.5,19,-104.06421119439072,18.97803327149652
5754,COLIMA,Armeria,3,0.6,30.4,19,-103.94967599566752,18.980279059706824
5755,COLIMA,Tecoman,11.1,0.7,43.3,19,-103.89353129041103,18.980279059706824
5756,COLIMA,Tecoman,8.1,0.9,56.1,19,-103.83514079694432,18.980279059706824
5757,COLIMA,Ixtlahuacan,2,0.8,74.5,19,-103.72285138643136,18.98252484791713
5766,MEXICO,Coatepec Harinas,29.8,0.1,2.6,15,-99.7814930774272,18.97578748328621
5768,PUEBLA,Cuapiaxtla de Madero,73.4,2.5,36.5,33,-97.84113206376364,18.935363295500697
5769,PUEBLA,Quecholac,6.3,1.3,34.3,23,-97.6682063715737,18.928625930869774
5770,PUEBLA,Quecholac,96.5,0.9,27.2,33,-97.61206166631725,18.928625930869774
5771,COLIMA,Armeria,120.8,0.8,1.9,8,-104.06421119439072,18.92413435444916
5772,COLIMA,Armeria,42.3,1.5,44.7,19,-104.005820700924,18.92413435444916
5773,COLIMA,Armeria,22.1,0.4,12.2,19,-103.94967599566752,18.92413435444916
5774,COLIMA,Tecoman,68.4,0.9,46.9,19,-103.83514079694432,18.926380142659468
5783,MEXICO,Coatepec Harinas,47.7,0.2,3.1,15,-99.7814930774272,18.921888566238856
5784,MEXICO,Malinalco,168.9,0.6,2.9,15,-99.49627797472436,18.917396989818243
5786,PUEBLA,Atlixco,27.3,0.4,7.1,5,-98.41156226916937,18.89493910771518
5787,PUEBLA,Tochtepec,31.5,0.7,14,33,-97.84113206376364,18.879218590243035
5788,PUEBLA,Palmar de Bravo,10.5,1.3,25.7,33,-97.55591696106076,18.872481225612116
5789,PUEBLA,Esperanza,14.7,0.3,3.1,24,-97.44362755054784,18.867989649191504
5790,COLIMA,Tecoman,86.6,0.3,6.1,19,-103.94967599566752,18.87023543740181
5791,COLIMA,Tecoman,84.5,1.1,47.7,19,-103.8912855022008,18.872481225612116
5792,COLIMA,Tecoman,54.4,1,36.9,19,-103.83514079694432,18.872481225612116
5799,MEXICO,Zumpahuacan,129.1,0.5,3.4,15,-99.61081317344755,18.86349807277089
5802,MORELOS,Cuautla,240,0.3,6.3,5,-98.98423826278535,18.852269131719357
5804,PUEBLA,Atoyatempan,12.6,1.3,36.3,33,-97.89952255723036,18.82756546140599
5805,PUEBLA,Tecamachalco,18.9,1.5,18.8,33,-97.78723314671744,18.825319673195683
5806,PUEBLA,Tecamachalco,12.6,1.5,38.6,33,-97.7288426532507,18.823073884985376
5807,PUEBLA,Palmar de Bravo,21,2.2,37.6,33,-97.55816274927102,18.818582308564764
5813,COLIMA,Tecoman,38.2,0.7,16.2,19,-103.83289500873406,18.818582308564764
5816,MEXICO,Ixtapan de la Sal,52.3,0.4,2.9,15,-99.727594160381,18.81184494393384
5817,MORELOS,Emiliano Zapata,113.7,0.3,22.9,5,-99.21330866023176,18.802861791092617
5818,MORELOS,Ayala,29.4,0.8,4.6,5,-99.04262875625209,18.80061600288231
5820,PUEBLA,Huaquechula,39.9,0.8,12.6,5,-98.47219855084634,18.78714127362047
5824,COLIMA,Tecoman,44.3,0.6,26.4,19,-103.77675030347758,18.76468339151741
5825,MICHOACAN,Coahuayana,64.4,0.8,24.3,19,-103.6622151047544,18.76468339151741
5829,MEXICO,Zacualpan,45.7,0.5,2.2,15,-99.727594160381,18.75794602688649
5830,GUERRERO,Pilcaya,49.7,0.4,2.4,5,-99.67144945512452,18.755700238676184
5831,MORELOS,Coatlan del Rio,82.4,0.1,4.2,5,-99.44237905767814,18.75345445046588
5833,PUEBLA,Huaquechula,34,0.6,18.1,5,-98.58673374956956,18.735488144783425
5834,PUEBLA,Tepeojuma,7.1,0.3,9.4,5,-98.4744443390566,18.73324235657312
6003,JALISCO,Ojuelos de Jalisco,25.3,0.9,2.3,16,-101.8139314077114,21.78526853437953
6004,ZACATECAS,Jalpa,10.1,3.6,42.7,3,-102.97949548883572,21.70891173522911
6007,ZACATECAS,Jalpa,6.1,0.6,33,29,-102.90089290147668,21.637046512499303
6008,JALISCO,Lagos de Moreno,6.4,1.9,5,16,-101.96889079421928,21.63929230070961
6010,JALISCO,Teocaltiche,4,1.2,9.8,14,-102.5123715411019,21.493316067039693
6011,JALISCO,Encarnacion de Diaz,4,2.4,33.7,16,-102.2024527680862,21.493316067039693
6012,JALISCO,Encarnacion de Diaz,56.4,1.3,3.4,16,-102.1260959689374,21.493316067039693
6013,ZACATECAS,Juchipila,6.4,2.2,23.3,3,-103.12996329892306,21.416959267889276
6014,JALISCO,Teocaltiche,6.1,1.6,46.1,14,-102.5887283402507,21.41920505609958
6015,JALISCO,Tlajomulco de Zuqiga,10.1,1,8.3,20,-103.35903369636944,20.550085018711
6016,QUERETARO,San Juan del Rio,14.1,1.4,4.2,14,-100.04649608623777,20.39063405577925
6017,JALISCO,Jocotepec,6.4,1.4,34.9,14,-103.35454211994896,20.327751985890668
6018,MICHOACAN,Ecuandureo,15.9,1.1,20,14,-102.26982641439396,20.116647894121865
6019,VERACRUZ,Paso del Macho,30,0.5,8.4,11,-96.79010318136253,19.009474306440808
6029,AGUASCALIENTES,Aguascalientes,52.7,NA,NA,16,-102.3596579428043,21.875100062791784
6030,AGUASCALIENTES,El Llano,0,1.3,6.5,16,-102.00931498200391,21.875100062791784
6031,AGUASCALIENTES,Calvillo,110.7,4.6,32.5,3,-102.76614560886114,21.81895535753412
6032,AGUASCALIENTES,Calvillo,6,1.8,13,29,-102.7077551153944,21.82120114574443
6033,AGUASCALIENTES,Aguascalientes,4.1,1.7,18.4,16,-102.3596579428043,21.82120114574443
6034,AGUASCALIENTES,Aguascalientes,20.3,1.7,15.4,16,-102.2945300847068,21.81895535753412
6035,ZACATECAS,Huanusco,31.2,7.7,32.4,3,-102.81779873769707,21.76505644048677
6036,AGUASCALIENTES,Calvillo,2,1.2,6.7,29,-102.76389982065088,21.762810652276464
6037,AGUASCALIENTES,Aguascalientes,30.2,1.9,19.7,16,-102.3596579428043,21.769548016907383
6039,ZACATECAS,Jalpa,25.7,4.5,51.2,3,-102.99970758272804,21.711157523439415
6040,AGUASCALIENTES,Aguascalientes,2.1,1.1,35.7,16,-102.41580264806076,21.711157523439415
6041,AGUASCALIENTES,Aguascalientes,11.1,1.1,3.4,16,-102.3596579428043,21.70891173522911
6042,AGUASCALIENTES,Aguascalientes,34.3,1.2,4.8,16,-102.29902166112733,21.711157523439415
6045,ZACATECAS,Jalpa,12.6,2.7,43.2,3,-103.04013177051272,21.553952348717967
6046,ZACATECAS,Juchipila,6.3,2.1,13.5,3,-103.11424278145124,21.43492557357173
6047,JALISCO,Ixtlahuacan de los Membrillo,3,0.5,11.9,14,-103.16140433386668,20.347964079783427
6048,JALISCO,Jocotepec,23.6,1.6,37.9,14,-103.4488652247798,20.287327798105153
