"ProfID","HorID","DepthFrom","DepthTo","CaCO3_perc","OM_perc","pH_H2O","pH_nKCl","P2O5_mg100g","K2O_mg100g","Bulk_density_gcm3","Higroscopic_water","Stones_perc","Sand_perc","Silt_perc","Clay_perc"
"P6230","P6230H03",49,80,12.4,1.5,8.2,7,NA,NA,NA,NA,2,43,22,34
"P6255","P6255H02",30,70,0,1.5,8.9,7.7,NA,NA,NA,3.5,1,43,12,45
"P6366","P6366H01",0,34,5.8,3,8.4,7.3,NA,NA,NA,NA,3,43,33,25
"P0043","P0043H03",48,80,0,1.5,6.6,5.7,3.1,22.1,NA,2.3,13,44,24,32
"P0347","P0347H02",18,44,0,2.3,7.2,6,2.2,15.7,NA,4.5,21,44,25,32
"P0394","P0394H02",18,33,0,1.6,5,4.1,1,2,NA,7.1,1,44,28,29
"P0504","P0504H02",34,67,1.5,1.8,7.7,6.5,9.4,9,NA,1.9,0,44,50,7
"P0517","P0517H01",0,29,2.3,3.8,7.6,6.6,23.2,13.8,NA,1.8,1,44,47,9
"P0532","P0532H02",24,58,0,1.6,5.6,4.6,1,16.2,NA,1.4,14,44,38,18
"P0536","P0536H03",63,88,0,2.7,5.9,4.9,10.8,5.3,NA,2,19,44,33,24
"P0655","P0655H03",44,90,0,1.2,5.8,4.5,NA,NA,NA,1.7,13,44,38,18
"P0790","P0790H01",0,28,6.4,3.3,8.2,7,23.4,1.8,NA,NA,20,44,19,37
"P1035","P1035H03",36,53,3.7,0.3,6.8,6.5,NA,NA,NA,NA,0,44,50,6
"P1084","P1084H03",35,80,0,NA,6.6,5.8,NA,NA,NA,NA,1,44,31,25
"P1127","P1127H01",0,50,0,3,6.7,5.8,1,NA,NA,NA,4,44,24,31
"P1176","P1176H03",50,70,30.7,1.6,8.2,7,1,12.6,NA,NA,4,44,25,31
"P1481","P1481H03",20,42,NA,0.6,6.9,NA,NA,NA,NA,1.4,NA,44,50,7
"P1718","P1718H01",0,25,0,6.9,5.2,4.3,2.2,17.8,NA,2.1,23,44,41,16
"P1850","P1850H02",14,54,0,3.3,NA,NA,NA,NA,NA,3.7,0,44,48,8
"P2017","P2017H02",19,55,0,0.9,6.6,5.7,1,20.5,NA,3,5,44,29,27
"P2066","P2066H02",30,60,10.4,1.5,8.4,7.1,8.2,10.4,1.5,7.9,NA,44,50,6
"P2347","P2347H01",0,31,0,2,6.5,5.6,5.9,17.2,1.6,2.7,NA,44,33,23
"P2637","P2637H01",0,23,17.6,2.3,8.3,7.1,12.7,43.7,NA,NA,2,44,19,37
"P2638","P2638H04",100,130,1.4,0.7,8.3,6.9,2.7,31.2,NA,NA,1,44,24,32
"P2914","P2914H01",0,32,0,3.7,7.3,7,NA,NA,NA,1.8,1,44,30,26
"P2927","P2927H01",0,20,1.4,2.2,7.9,7,NA,NA,NA,4.1,3,44,44,12
"P3215","P3215H02",12,55,0,8.8,7.2,6,1,18.9,NA,NA,11,44,24,32
"P3289","P3289H01",0,33,19,4.5,7.4,6,8.1,25.4,NA,3.6,14,44,30,26
"P3398","P3398H02",38,77,0.1,1.8,6.8,5.8,NA,NA,1.7,3.1,NA,44,33,23
"P3404","P3404H01",0,43,0.1,1.9,6.2,5.2,10.6,16.8,1.6,1.9,NA,44,37,20
"P3812","P3812H03",100,130,0,1.5,6.2,5.3,NA,NA,NA,2.9,NA,44,43,14
"P3843","P3843H03",95,125,0.1,0.7,6.9,6.1,NA,NA,NA,2.8,NA,44,35,21
"P3996","P3996H02",25,50,0,2.6,NA,NA,2.3,23.5,NA,2.8,14,44,20,37
"P4008","P4008H01",0,25,9,1.5,7.8,6.8,2.7,22.8,NA,NA,1,44,26,31
"P4126","P4126H02",29,60,28,0.8,8.2,7,15.7,6.4,NA,3.2,5,44,30,27
"P4148","P4148H01",0,18,14,1.9,8.3,7.2,5.8,15.8,NA,1.8,19,44,33,23
"P4158","P4158H01",0,47,12.3,3.2,7.9,6.9,27.4,NA,NA,4.6,9,44,16,39
"P4191","P4191H01",0,17,0,2.9,6.6,5.6,1,39.3,NA,3.9,12,44,14,43
"P4453","P4453H01",0,35,0,2.2,6,4.9,1.3,30,NA,NA,2,44,21,34
"P4454","P4454H03",70,95,0,0.6,6.4,5.1,33.8,20.8,NA,NA,2,44,23,33
"P4578","P4578H01",0,26,0.1,2.8,6.6,5.6,0.8,13.4,NA,2.2,4,44,43,13
"P4969","P4969H01",0,12,0,3.7,7,6.3,10.6,26.4,NA,5.3,2,44,32,24
"P4974","P4974H02",20,48,0,2.7,6.4,5.1,1,13.5,NA,3.5,11,44,37,20
"P5143","P5143H04",82,105,43.1,0.5,8.8,7.5,5.6,21.5,NA,2.3,1,44,11,44
"P5176","P5176H01",0,25,2.6,2.5,8,7,14.2,23,NA,3.5,6,44,20,36
"P5187","P5187H03",55,75,0,2,7.2,6,1.8,28,NA,5.2,11,44,15,42
"P5276","P5276H01",0,25,2.4,2.3,8.7,7.2,4.1,45.6,NA,3.5,2,44,16,40
"P5276","P5276H04",78,96,2,1.6,8.7,7.4,1,33,NA,3,2,44,18,38
"P5639","P5639H01",0,10,16.7,12.7,6.5,5.5,25,4.2,NA,9.3,NA,44,41,15
"P5822","P5822H03",33,51,0,1,6.4,5,1,24.9,NA,4.9,2,44,31,25
"P5837","P5837H01",0,12,0,3.7,7,6.3,10.6,26.4,NA,5.3,2,44,32,24
"P5846","P5846H01",0,20,3.3,3.5,7.1,6,4.3,29.7,NA,NA,1,44,18,38
"P5874","P5874H03",63,85,1.1,1.3,8.2,6.6,5.8,13,NA,6.8,2,44,16,40
"P5907","P5907H04",90,110,0,0.65,6.3,5.2,27.1,5.5,NA,NA,NA,44,36,21
"P5957","P5957H01",0,20,0,3.2,6.4,5.8,3.6,40.2,NA,5.5,1,44,14,42
"P5975","P5975H04",90,110,17.4,1.2,8.1,7.3,NA,NA,NA,4.9,17,44,19,37
"P5978","P5978H03",80,110,1.9,1.2,8,7.3,NA,NA,NA,5.6,8,44,18,38
"P5989","P5989H01",0,20,0,2.3,7.1,6.3,21.5,54,NA,5.7,5,44,29,28
"P6180","P6180H02",10,20,0,1.8,6.2,5,0,11.2,NA,3.2,2,44,16,41
"P6212","P6212H03",48,66,2.5,1.5,7.3,6.8,NA,NA,NA,4.8,7,44,21,34
"P6329","P6329H01",0,25,28.3,2.9,8.4,7.2,NA,NA,NA,NA,6,44,42,15
"P6333","P6333H03",62,85,27.7,0.6,7.3,6.9,NA,NA,NA,NA,2,44,25,31
"P6404","P6404H02",27,68,11.5,2,8.2,6.8,NA,NA,NA,1.8,0,44,37,19
"P6467","P6467H02",5,31,NA,7.5,4.6,4.1,NA,NA,NA,3.5,29,44,45,11
"P0027","P0027H03",57,95,0,1.7,6.7,6,2.6,7.3,NA,1.6,1,45,41,15
"P0052","P0052H01",0,22,9.2,3.9,8.2,6.5,1,13.3,NA,6.1,8,45,40,16
"P0126","P0126H01",0,20,7.1,5,7.6,6.4,1,14.5,NA,3.8,15,45,39,15
"P0299","P0299H01",0,40,2.5,2.2,NA,7.3,11.4,16.5,NA,5.6,1,45,9,46
"P0356","P0356H02",15,32,3.5,0.7,6.9,5.9,1,3.9,NA,3.4,24,45,20,35
"P0365","P0365H02",18,40,2.4,1.2,8.4,6.8,1,21.5,NA,4.9,8,45,18,37
"P0504","P0504H03",67,105,1,1.6,7.3,6.1,5.7,11,NA,1.7,4,45,49,7
"P0515","P0515H02",30,68,0,2.8,6.9,5.9,21.1,16.3,NA,2.1,3,45,37,18
"P0531","P0531H01",0,25,1.4,3.8,7.4,6.5,40.7,40.7,NA,1.6,16,45,42,13
"P0536","P0536H01",0,27,0,4.6,4.9,4.4,3.9,13.1,NA,2,10,45,43,13
"P0609","P0609H03",40,60,0,2.5,4.7,4,1,0,NA,2.4,34,45,45,10
"P0745","P0745H02",40,85,44.5,1.5,8.1,6.9,17.5,10.3,NA,NA,14,45,18,37
"P0944","P0944H02",20,55,14.7,1.3,8.2,7.6,NA,NA,NA,NA,3,45,48,8
"P0968","P0968H02",15,45,11.4,2.1,7.7,7.3,NA,NA,NA,NA,0,45,24,31
"P1099","P1099H01",0,25,4.7,5.1,7.4,6.9,1,NA,NA,NA,0,45,42,13
"P1149","P1149H04",48,60,45.4,1.5,8.1,7,1,14.8,NA,NA,0,45,36,19
"P1203","P1203H01",0,18,0,2.9,6.5,5.4,1,20.5,NA,NA,1,45,30,26
"P1280","P1280H04",66,120,40,0.9,7.9,7.4,0,5.8,NA,1.5,1,45,33,23
"P1285","P1285H01",0,38,6.4,2,7.9,7.2,4,25,1.3,5,14,45,43,13
"P1287","P1287H04",0,30,0,2.3,7.1,6.1,0.6,25,1.3,4.7,6,45,32,24
"P1627","P1627H02",20,50,0,1.4,6.5,5.1,1,7.2,1.6,NA,0,45,39,16
"P1632","P1632H01",0,20,0,1.6,6.4,5.7,1,10.6,NA,5.9,12,45,23,32
"P1650","P1650H01",0,10,0,2.4,6.8,6.4,13.9,25.3,NA,5,1,45,21,34
"P1672","P1672H01",0,22,0,3.3,5.4,4.5,5.7,41.3,NA,NA,35,45,39,16
"P1674","P1674H01",0,28,0,0.5,5.2,4.4,5.5,21.6,NA,NA,21,45,40,16
"P1694","P1694H02",13,32,0,2.5,5.2,3.9,1,11,NA,2.3,22,45,23,32
"P1792","P1792H01",0,22,0,0.8,NA,NA,0.4,NA,NA,2.4,10,45,36,19
"P1961","P1961H01",0,20,0,2.9,5.5,4,13,25.2,NA,1.8,8,45,42,13
"P1961","P1961H02",20,49,0,2.4,5,4.7,11.6,30.5,NA,1.5,8,45,40,15
"P1973","P1973H01",0,17,2.8,6.9,7.6,7.3,0.2,8.2,NA,3.7,10,45,51,4
"P2087","P2087H02",41,79,0.1,1.5,6.8,5.6,NA,NA,NA,NA,NA,45,28,26
"P2094","P2094H01",0,17,0.1,4.2,6.9,6.1,11.2,35.8,1.6,6.6,NA,45,34,20
"P2165","P2165H02",20,46,0.4,1.2,7.2,6.3,7.4,13.6,1.8,6,NA,45,20,35
"P2226","P2226H01",0,28,0.1,1.5,7.1,6.2,0.7,12.2,1.7,3.9,NA,45,28,27
"P2465","P2465H02",54,74,0.1,2.6,6.3,5.6,0.6,9.4,1.4,3.3,NA,45,42,13
"P2469","P2469H01",0,26,0.2,2,7.1,6.3,20.6,25.6,1.3,2.2,NA,45,40,16
"P2638","P2638H01",0,31,4.5,2.4,8.2,6.9,18.6,73,NA,NA,0,45,32,24
"P3064","P3064H01",0,40,0.6,2.5,7.6,7.4,1,7.5,NA,1.8,15,45,39,16
"P3200","P3200H02",15,60,0,3,5.9,4.6,1.1,14.1,NA,NA,23,45,39,16
"P3232","P3232H02",19,65,0,1.8,5.7,4.2,1,12.4,NA,NA,28,45,33,21
"P3361","P3361H02",37,59,20.8,2.6,7.7,6.1,23.6,17.9,NA,3.4,32,45,29,26
"P3567","P3567H02",30,66,0.1,1.5,6.3,5.4,0.1,13.8,1.7,4.3,NA,45,20,35
"P3607","P3607H02",34,95,0.2,3.1,7.8,6.3,NA,NA,NA,3.6,NA,45,23,32
"P3665","P3665H02",34,63,NA,2.5,6,5,NA,NA,1.3,5.8,NA,45,25,30
"P3828","P3828H03",70,111,1.5,0.3,7.5,6.6,NA,NA,NA,3.9,NA,45,28,26
"P3852","P3852H02",27,64,0.1,1.2,5.9,5.3,15.6,8.8,1.7,3.8,NA,45,21,34
"P3991","P3991H02",20,60,0,1.2,6.8,5.4,1,24.1,NA,4.5,3,45,13,42
"P3994","P3994H01",0,21,0,2.3,7,5.7,1,51.9,NA,3.6,4,45,9,46
"P4002","P4002H04",90,115,28.1,0,8.2,7.1,23.8,20.4,NA,NA,4,45,24,31
"P4033","P4033H01",0,35,0,2.6,6,5,4.3,29.6,NA,NA,3,45,18,37
"P4053","P4053H01",0,21,0,6.2,6.3,5.4,1,28.9,NA,NA,11,45,28,27
"P4059","P4059H01",0,21,0,3,6.8,5.7,50,50,NA,NA,20,45,22,33
"P4229","P4229H01",0,35,16.6,4,6.4,5.6,1,22.4,NA,1.7,2,45,35,20
"P4427","P4427H01",0,40,23.7,1.6,7.7,6.7,1,21.8,NA,NA,4,45,41,14
"P4429","P4429H02",18,55,22.8,1.3,8,7,4.5,17,NA,NA,3,45,32,23
"P4444","P4444H02",21,57,0,1.7,6.4,5.2,1,40.8,NA,NA,1,45,25,29
"P4666","P4666H01",0,17,NA,3.1,6.9,6.2,7.3,38.6,NA,1.5,4,45,15,40
"P4813","P4813H03",37,55,0,1.2,6.3,5.2,1,19.8,NA,3,6,45,29,26
"P4977","P4977H03",50,75,0,3.3,7.8,6,52.7,65.4,NA,5.1,16,45,33,22
"P5104","P5104H04",63,92,0,0.8,7,5.7,1,10.3,NA,3.2,10,45,30,25
"P5106","P5106H04",70,95,1.2,2.9,7.7,7.5,6.8,5.8,NA,0.3,1,45,47,9
"P5143","P5143H02",28,61,6.8,1.8,7.9,6.9,9.4,50,NA,3.7,0,45,15,41
"P5164","P5164H03",82,105,18.5,0.9,8.2,7,5.8,26.5,NA,2.8,0,45,22,33
"P5176","P5176H03",38,78,16.3,1.2,8.2,7,3.6,17.6,NA,3.2,8,45,21,34
"P5276","P5276H05",96,110,14.5,1.2,8,7.7,1.7,29.2,NA,2.9,0,45,18,38
"P5447","P5447H01",0,30,0,4.1,5,4.1,0.4,NA,NA,3.4,0,45,46,9
"P5629","P5629H05",140,170,1.8,0.9,8.1,7.4,1.6,NA,NA,NA,0,45,44,11
"P5978","P5978H01",0,40,1.2,2.2,7.8,7.3,NA,NA,NA,6.5,5,45,29,26
"P5989","P5989H03",40,65,0,1.5,7.5,6.6,2,31.2,NA,4.3,7,45,27,27
"P6198","P6198H01",0,20,0,19,5.6,4.9,3.9,38.9,NA,5,11,45,25,31
"P6210","P6210H01",0,28,0,15.7,7.2,6.5,3.7,24.4,NA,2.4,8,45,9,46
"P6212","P6212H04",66,85,17.1,1.2,7.7,7.1,NA,NA,NA,4.4,7,45,18,37
"P6255","P6255H01",0,30,0,2.5,7.6,6.6,NA,NA,NA,3.2,0,45,13,42
"P6265","P6265H03",84,100,0,0.3,7.8,6.2,NA,NA,NA,3.2,4,45,16,39
"P6363","P6363H02",35,50,11.8,1.6,8.6,7.5,NA,NA,NA,1.1,3,45,15,40
"P6401","P6401H03",42,70,46.6,1.7,8.3,7,NA,NA,NA,NA,0,45,45,10
"P0033","P0033H05",100,120,0,1.6,6.9,6.2,2,5.3,NA,1.6,6,46,45,10
"P0120","P0120H03",37,53,0,1,4.4,3.4,1,17,NA,4.8,9,46,23,32
"P0340","P0340H02",13,28,0,1.3,6.2,4.7,1,11.5,NA,1.6,14,46,26,28
"P0347","P0347H01",0,18,NA,NA,NA,NA,NA,NA,NA,3.9,10,46,22,32
"P0511","P0511H01",0,30,0,3.1,6.3,5.9,7.3,7.3,NA,1.5,1,46,46,8
"P0535","P0535H01",0,32,0,4.1,7,6,8.9,23.2,NA,1.6,10,46,44,10
"P0749","P0749H01",0,17,0,4,7.7,6.6,32,1.6,NA,NA,6,46,31,23
"P0786","P0786H02",33,65,15.5,1,8.5,7.4,22,8.6,NA,NA,1,46,19,35
"P1157","P1157H01",0,18,0,2.6,6.8,5.8,1.8,17,NA,NA,18,46,36,17
"P1189","P1189H03",45,70,NA,1.8,7.5,5.9,1,14,NA,NA,1,46,25,29
"P1203","P1203H02",18,36,0,1.5,6.5,5.1,1,12.9,NA,NA,2,46,25,29
"P1278","P1278H02",40,68,20.8,1.8,7.9,7.1,0.3,11.4,1.5,3.6,1,46,39,16
"P1614","P1614H02",39,51,8.4,1.8,7.6,7,10,11.9,NA,NA,1,46,36,18
"P1629","P1629H02",15,34,0,1.8,5.6,4.9,3.2,7.8,NA,6,5,46,18,36
"P1706","P1706H02",11,38,0,4,6.2,5.3,1,15.6,NA,2.3,40,46,35,19
"P1709","P1709H02",10,30,0,6.9,5.7,4.6,6.4,35.6,NA,2.7,47,46,30,24
"P1743","P1743H02",34,52,0,4.5,6.2,4.9,1,5.8,NA,4.4,7,46,29,25
"P1889","P1889H04",60,100,0,1.9,5.2,4.4,NA,NA,NA,3.8,9,46,35,20
"P1899","P1899H01",0,20,0,2.5,6,5.3,3.2,23,NA,2.2,NA,46,41,14
"P1986","P1986H02",18,40,0,3.2,6.5,5.4,5.1,52.1,NA,1.8,24,46,39,15
"P1993","P1993H01",0,20,0,2.8,6.2,5.7,6.5,13.6,NA,1.4,3,46,50,3
"P2096","P2096H03",43,87,0.3,1.1,7.7,6.9,NA,NA,NA,7.9,NA,46,31,24
"P2096","P2096H03",43,87,0.3,1.1,7.7,6.9,NA,NA,NA,7.9,NA,46,31,24
"P2118","P2118H03",95,130,4,0.3,8.1,7.3,NA,NA,NA,3.2,10,46,49,6
"P2164","P2164H03",28,57,0.1,1.5,6.5,5.8,3.2,14.8,1.5,3.9,NA,46,29,25
"P2330","P2330H01",0,32,0.3,3.9,7.1,6.5,3.8,16,1.2,4.5,NA,46,31,23
"P2347","P2347H03",78,118,2,0.6,7.5,6.6,NA,NA,NA,3.1,NA,46,29,25
"P2441","P2441H03",105,145,0.6,2,8.4,7,NA,NA,NA,3,NA,46,42,13
"P2475","P2475H01",0,30,0,1.9,6,5.3,0.8,10.8,1.6,2.8,NA,46,17,38
"P2635","P2635H01",0,19,6.9,2.6,8,6.9,10.1,19.7,NA,NA,2,46,20,34
"P2756","P2756H02",8,35,0,2.4,6.7,5.2,1,11.5,NA,6.7,1,46,21,34
"P3069","P3069H03",68,95,0,0.7,6.8,5.5,1.3,7,NA,NA,14,46,24,31
"P3116","P3116H01",0,20,1.8,4.5,7.9,7.4,1,9.7,NA,NA,0,46,44,10
"P3383","P3383H03",80,105,2.4,0.4,7.2,6.5,NA,NA,NA,3.5,NA,46,52,3
"P3398","P3398H03",77,102,0.2,0.5,6.9,6,NA,NA,NA,2.8,NA,46,49,6
"P3435","P3435H01",0,40,0.2,2.3,6.9,5.7,20,17.8,NA,NA,NA,46,43,11
"P3606","P3606H02",30,58,0.4,2.6,7.1,6,NA,NA,NA,3.9,NA,46,37,17
"P3869","P3869H03",90,118,0.1,1.4,6.7,5.8,NA,NA,NA,2.4,NA,46,33,22
"P3990","P3990H02",25,50,12.7,0.7,8.3,7.3,5.3,11.8,NA,2.6,1,46,26,28
"P4008","P4008H02",25,62,8.6,1.2,7.8,6.8,5.4,19.7,NA,NA,2,46,25,29
"P4025","P4025H01",0,30,30.1,1.7,7.4,6.6,20.1,28.2,NA,NA,9,46,24,31
"P4110","P4110H02",28,60,51.5,1.4,8.3,7.1,14.8,5,NA,2.2,11,46,30,24
"P4139","P4139H03",60,100,6.3,2.1,8.3,7.1,28.4,8.4,NA,2.9,0,46,28,25
"P4183","P4183H02",35,80,0,1.6,7.4,6.2,1,NA,NA,3.6,7,46,11,43
"P4217","P4217H01",0,32,0,2.9,6.6,6,6.4,55.7,NA,3,5,46,16,38
"P4431","P4431H04",90,110,10,1.4,8.2,7,6,28.1,NA,NA,2,46,26,27
"P4509","P4509H01",0,16,0,7.7,NA,NA,0.8,NA,NA,3.9,1,46,40,15
"P4671","P4671H02",16,38,0,2.9,7.8,6.8,3.6,32.7,NA,5.3,5,46,32,22
"P4866","P4866H05",115,130,0,1.6,7.7,6.5,1.4,44.4,NA,1.4,4,46,34,21
"P4973","P4973H01",0,27,0,5.1,6.8,5.2,0.4,13.9,NA,3.9,9,46,43,11
"P5088","P5088H01",0,13,0,1.7,7.1,NA,1,NA,NA,NA,1,46,39,15
"P5088","P5088H02",13,42,0,1.5,7.4,NA,1.7,NA,NA,NA,1,46,33,22
"P5199","P5199H01",34,78,0,2.6,7.8,6.6,1,28,NA,4.3,6,46,17,37
"P5443","P5443H01",0,15,0.4,1.4,7.7,7.1,0.4,NA,NA,2.3,5,46,48,6
"P5822","P5822H02",14,33,0,1.1,6.5,5,1,25.7,NA,4.1,1,46,31,24
"P5822","P5822H04",51,75,0,1,6.6,5.2,1.4,29.5,NA,4.3,3,46,23,31
"P5846","P5846H02",20,51,6.7,2.3,7.8,6.6,1,23.9,NA,NA,3,46,18,36
"P5848","P5848H02",29,67,0.7,1.2,7.8,6.7,1,18.5,1.4,2.7,1,46,18,37
"P5851","P5851H02",30,70,NA,1.4,8.2,7.4,2,25.2,1.4,2.3,1,46,14,40
"P5895","P5895H05",110,130,15.5,0.5,7.7,6.3,1,20,NA,5,8,46,17,38
"P5962","P5962H05",70,100,40,1.4,7.7,7.1,5.2,27.9,NA,4.1,7,46,16,38
"P5976","P5976H02",35,55,0,1.8,7.3,6.8,NA,NA,NA,5.9,10,46,12,43
"P5976","P5976H03",55,78,0,1.6,7.5,7,NA,NA,NA,6.5,10,46,12,43
"P5989","P5989H02",20,40,0,2,7.4,6.6,8.3,37,NA,5.9,3,46,26,27
"P6247","P6247H03",50,80,25.2,0.9,8.7,7.4,NA,NA,NA,2.3,9,46,34,21
"P6310","P6310H02",40,90,0,1.5,7.1,6.1,NA,NA,NA,2.6,0,46,38,17
"P6393","P6393H01",0,30,4.1,3.3,7.8,6.8,NA,NA,NA,1.8,1,46,30,24
"P6397","P6397H01",0,26,7.9,3.6,8.2,6.7,NA,NA,NA,3.3,1,46,17,38
"P6401","P6401H02",26,42,33.2,1.6,8.3,7,NA,NA,NA,NA,0,46,35,19
"P6403","P6403H02",20,35,6.9,2.1,9.2,8.1,NA,NA,NA,NA,0,46,27,28
"P6404","P6404H01",0,27,10.4,2.7,8.2,6.8,NA,NA,NA,1.7,1,46,34,21
"P6435","P6435H03",67,100,0,1.9,6.8,6,NA,NA,NA,NA,14,46,23,31
"P0043","P0043H02",25,48,0,1.7,6.8,5.8,1.7,22,NA,1.7,12,47,31,22
"P0050","P0050H01",0,20,23.7,2.4,8.4,6.8,1,11.7,NA,3.8,6,47,42,11
"P0125","P0125H02",20,35,33.7,4.3,8.2,7.2,1,25,NA,4.2,13,47,29,24
"P0132","P0132H01",0,20,0,2.2,6.3,5.5,1,13.7,NA,2.9,4,47,21,32
"P0231","P0231H01",0,20,0,2.1,7.3,6.6,2.3,14.1,NA,5.9,3,47,24,29
"P0367","P0367H01",0,18,NA,1.2,7.9,6.7,1,25,NA,3.4,17,47,19,33
"P0375","P0375H01",0,16,0,1.5,6.1,4.7,1.8,14,NA,3.9,13,47,29,26
"P0505","P0505H01",0,28,0,5.5,6.5,5.5,5.8,19.4,NA,2.9,3,47,47,6
"P0506","P0506H01",0,28,0,3.7,7,6.1,10,7.7,NA,1.9,2,47,47,6
"P0522","P0522H03",48,77,0,1.8,7.2,6.4,NA,NA,NA,2.1,13,47,38,15
"P0636","P0636H02",12,32,0,1.8,6.3,5.9,1,20.6,NA,2.7,7,47,29,24
"P0744","P0744H01",0,21,0,4.2,6.4,6.3,28.5,9.3,NA,NA,22,47,26,27
"P0948","P0948H04",90,120,11.2,1.3,NA,NA,NA,NA,NA,NA,0,47,51,3
"P0996","P0996H02",15,55,3,1.7,7.9,7.2,NA,NA,NA,NA,0,47,40,13
"P1137","P1137H02",18,40,4.6,1.5,8.1,7.2,1,8.7,NA,NA,4,47,41,12
"P1160","P1160H01",0,18,26.8,2.8,7.9,7,1,20.6,NA,NA,5,47,37,16
"P1175","P1175H02",12,30,0,1.4,6,4.4,1,8.4,NA,NA,8,47,44,10
"P1189","P1189H02",20,45,NA,2.4,7.5,6.2,1,19.1,NA,NA,3,47,26,27
"P1278","P1278H03",68,120,30.8,0.9,8,7.2,0,7.3,1.2,2.9,0,47,39,14
"P1481","P1481H06",70,95,NA,0.7,7.2,NA,NA,NA,NA,1.5,NA,47,47,6
"P1627","P1627H03",50,90,0,1.2,6.9,5.5,1,7.8,NA,NA,2,47,39,14
"P1682","P1682H01",0,23,0,4.9,7.3,6,5.9,57.1,NA,3.2,16,47,26,27
"P1707","P1707H01",3,30,0,10.1,6.3,5.4,3.9,15.3,NA,3.1,24,47,38,15
"P1718","P1718H03",56,82,0,1.9,5.1,4.3,1,2.9,NA,1.2,26,47,33,19
"P1750","P1750H01",3,28,0,7.1,5.6,4.6,2.5,16.1,NA,3.5,15,47,18,34
"P1807","P1807H02",25,66,0,1.7,NA,NA,NA,NA,NA,2.6,19,47,37,17
"P1850","P1850H01",0,14,0,6.9,NA,NA,0.4,NA,NA,4.6,1,47,44,9
"P1990","P1990H04",85,125,0,4.1,6.4,6,7.3,33.3,NA,1.5,7,47,39,14
"P2087","P2087H01",0,40,0.1,1.9,5.9,4.8,5,9.2,1.6,3.2,NA,47,27,27
"P2140","P2140H01",0,25,0.1,3.4,6.4,5.5,2,11.2,1.5,4.2,NA,47,35,18
"P2261","P2261H02",28,48,2.8,1.6,7.5,6.8,4.6,9.6,1.7,4.6,NA,47,37,16
"P2287","P2287H02",21,50,0.2,2,7.3,6.4,4.6,19.4,1.7,3.7,NA,47,24,29
"P2388","P2388H03",80,120,0.8,1.4,7.1,6.1,NA,NA,NA,3.7,NA,47,23,29
"P2452","P2452H03",107,128,0.6,0.6,7.3,6.5,NA,NA,NA,1.4,NA,47,42,11
"P2492","P2492H02",22,58,0.6,0.5,7.3,6.6,2.6,8.8,1.6,1.9,NA,47,42,11
"P2634","P2634H02",21,70,3.4,2.5,8.1,6.9,2.9,29.8,NA,NA,2,47,29,24
"P2666","P2666H02",40,55,48,0.9,8.4,7.1,5.5,13,NA,NA,4,47,34,20
"P2711","P2711H02",22,37,33.6,1.2,7.8,6.5,1.2,0.1,NA,3.4,15,47,31,23
"P3060","P3060H04",100,130,0,1.7,6.5,5.7,1,5.4,NA,2.9,27,47,28,25
"P3368","P3368H02",22,48,2.3,2.4,7.5,6.2,41.1,41.1,NA,2.7,25,47,17,36
"P3368","P3368H03",48,77,2.3,2.2,7.5,6.1,41.1,41.1,NA,3.3,31,47,21,33
"P3373","P3373H02",36,74,0.1,1.6,6.3,5.5,2.1,8.4,1.6,3.8,NA,47,40,13
"P3402","P3402H01",0,31,0.1,1.4,6.5,5.7,40,11,1.4,1.7,NA,47,42,11
"P3789","P3789H03",48,91,NA,1.2,7,6,NA,NA,NA,3.2,NA,47,37,16
"P3839","P3839H03",48,86,0.4,0.7,7.1,6.3,NA,NA,NA,5,NA,47,32,21
"P4002","P4002H02",27,48,26.9,1.1,8.2,7.1,17.2,9.7,NA,NA,3,47,24,30
"P4038","P4038H01",0,25,0,3.3,5.1,4.2,1,15.8,NA,NA,1,47,26,28
"P4183","P4183H04",98,120,20.3,1,8.2,7,4.2,NA,NA,3,7,47,19,34
"P4204","P4204H02",40,77,1.2,1.2,7.5,6.5,4.8,21,NA,3.9,3,47,19,34
"P4212","P4212H01",0,30,15.5,5.5,8.2,7.2,5,20.5,NA,3.2,5,47,26,27
"P4429","P4429H01",0,18,7.9,2,7.9,6.9,7.2,27.7,NA,NA,5,47,28,25
"P4431","P4431H02",20,48,5.4,1.7,8.1,6.9,4,28.4,NA,NA,1,47,23,30
"P4499","P4499H02",22,60,0.7,1.1,7.6,7.2,1,10,NA,1.8,1,47,32,21
"P4604","P4604H01",0,25,0,2.2,7,6.2,0.7,9.1,NA,2.1,17,47,38,15
"P4682","P4682H03",65,100,0,1.6,8.2,7.8,1,100,NA,3.7,1,47,7,46
"P4934","P4934H03",23,33,0,1.3,5,3.9,1.3,8,1.5,2.4,3,47,12,41
"P4974","P4974H03",48,77,0,2,6.7,5.1,2.7,14.4,NA,3,14,47,35,18
"P4983","P4983H01",0,20,7.3,2.6,7.9,7.1,1,20.5,NA,5.8,11,47,33,20
"P5104","P5104H02",15,32,0,1.4,5.9,4.6,1,9.2,NA,2.7,6,47,34,19
"P5137","P5137H03",60,80,31.5,0.8,8.4,7.5,6.6,8.4,NA,1.5,6,47,30,24
"P5199","P5199H02",78,101,1.7,2,8.1,6.9,1.5,23,NA,3.7,13,47,19,34
